dataset_protocol,method,beta,seed,threshold_analysis,f1,pr_auc,roc_auc,fpr,precision,recall,false_positives_per_10000_benign,threshold
CICIoT2023_R1,Full-Contextual,Full,2027,method_specific,0.9177597103566552,0.9871506124100893,0.9575760274928184,0.04734308131241084,0.981956266884143,0.8614419221654172,473.4308131241084,0.4
CICIoT2023_R1,Full-Contextual,Full,2027,shared_full_threshold,0.9177597103566552,0.9871506124100893,0.9575760274928184,0.04734308131241084,0.981956266884143,0.8614419221654172,473.4308131241084,0.4
CICIoT2023_R1,CB-Score,1.0,42,fixed_0.5,0.8992306371567097,0.9888269334143583,0.9637337822736173,0.010074893009985734,0.9959071317324061,0.8196628459853036,100.74893009985735,0.5
CICIoT2023_R1,CB-Score,1.0,42,method_specific,0.9293403213658047,0.9888269334143583,0.9637337822736173,0.05082025677603424,0.9811148844529115,0.8827562564278368,508.2025677603424,0.35
CICIoT2023_R1,CB-Score,1.0,42,shared_full_threshold,0.8969324146981628,0.9888269334143583,0.9637337822736173,0.006776034236804565,0.99722774444181,0.8149677303960293,67.76034236804566,0.52
CICIDS2017_COVERAGE_R1,Full-Contextual,Full,123,fixed_0.5,0.024137855913556848,0.19203387747663722,0.40808440988101635,0.00296008668336985,0.5612968591691996,0.012334134829459435,29.6008668336985,0.5
CICIDS2017_COVERAGE_R1,Full-Contextual,Full,123,method_specific,0.016817821607818965,0.19203387747663722,0.40808440988101635,0.0008887096278015717,0.74609375,0.008504764449194051,8.887096278015717,0.77
CICIDS2017_COVERAGE_R1,Full-Contextual,Full,123,shared_full_threshold,0.016817821607818965,0.19203387747663722,0.40808440988101635,0.0008887096278015717,0.74609375,0.008504764449194051,8.887096278015717,0.77
CICIDS2017_COVERAGE_R1,CB-Score,0.6,11,fixed_0.5,0.002864666541796587,0.16171748692560664,0.2777854713815858,0.002731073048513291,0.13993541442411195,0.0014471457832398254,27.310730485132915,0.5
CICIDS2017_COVERAGE_R1,CB-Score,0.6,11,method_specific,0.00243842965130456,0.16171748692560664,0.2777854713815858,0.000957071906863231,0.28205128205128205,0.0012245079704336984,9.570719068632311,0.69
CICIDS2017_COVERAGE_R1,CB-Score,0.6,11,shared_full_threshold,0.0024427887764959305,0.16171748692560664,0.2777854713815858,0.0004067555604168732,0.48034934497816595,0.0012245079704336984,4.0675556041687315,0.84
CICIDS2017_COVERAGE_R1,CB-Score,1.0,2026,fixed_0.5,0.008081030496531983,0.1734728129682683,0.3486121708601192,0.0021568299043953527,0.36773547094188375,0.004085403864992431,21.568299043953527,0.5
CICIDS2017_COVERAGE_R1,CB-Score,1.0,2026,method_specific,0.008081030496531983,0.1734728129682683,0.3486121708601192,0.0021568299043953527,0.36773547094188375,0.004085403864992431,21.568299043953527,0.5
CICIDS2017_COVERAGE_R1,CB-Score,1.0,2026,shared_full_threshold,0.0032406996359762054,0.1734728129682683,0.3486121708601192,0.00043068235808845396,0.5367647058823529,0.001625256033484727,4.306823580884539,0.79
CICIDS2017_COVERAGE_R1,CB-Score,0.2,314,fixed_0.5,0.002466228226093139,0.17016639256201857,0.32854976706080025,0.00024952231857505665,0.6032608695652174,0.0012356398610740048,2.4952231857505667,0.5
CICIDS2017_COVERAGE_R1,CB-Score,0.2,314,method_specific,0.0024522799575821845,0.17016639256201857,0.32854976706080025,0.001999596662553536,0.15948275862068967,0.0012356398610740048,19.995966625535363,0.33
CICIDS2017_COVERAGE_R1,CB-Score,0.2,314,shared_full_threshold,0.0022013452665517815,0.17016639256201857,0.32854976706080025,4.785359534316155e-05,0.8761061946902655,0.0011020571733903286,0.4785359534316155,0.69
CICIoT2023_R1,CB-Score,0.4,2027,fixed_0.5,0.898647875349476,0.9876790424701811,0.9591179953655256,0.01208095577746077,0.9950936905947316,0.819245502377368,120.8095577746077,0.5
CICIoT2023_R1,CB-Score,0.4,2027,method_specific,0.925458011058427,0.9876790424701811,0.9591179953655256,0.05001783166904422,0.9812597083730019,0.8756614150929335,500.1783166904422,0.38
CICIoT2023_R1,CB-Score,0.4,2027,shared_full_threshold,0.9215196300086469,0.9876790424701811,0.9591179953655256,0.03940798858773181,0.9850083098734864,0.8657196941467559,394.07988587731813,0.4
CICIoT2023_R1,Full-Contextual,Full,42,fixed_0.5,0.9302768923057692,0.9892335525344556,0.9649651045896719,0.06093972895863053,0.9775537347498399,0.887361941243982,609.3972895863053,0.5
CICIoT2023_R1,Full-Contextual,Full,42,method_specific,0.9283604600012568,0.9892335525344556,0.9649651045896719,0.04997325249643367,0.9813827578762061,0.8807738742901432,499.7325249643367,0.52
CICIoT2023_R1,Full-Contextual,Full,42,shared_full_threshold,0.9283604600012568,0.9892335525344556,0.9649651045896719,0.04997325249643367,0.9813827578762061,0.8807738742901432,499.7325249643367,0.52
CICIoT2023_R1,Full-Contextual,Full,2026,fixed_0.5,0.9005341488277268,0.9874684519286523,0.958830739405914,0.014265335235378032,0.99423776425253,0.8229717845910778,142.65335235378032,0.5
CICIoT2023_R1,Full-Contextual,Full,2026,method_specific,0.9210432692687787,0.9874684519286523,0.958830739405914,0.051087731811697575,0.9807057714324197,0.8682237557943688,510.87731811697574,0.36
CICIoT2023_R1,Full-Contextual,Full,2026,shared_full_threshold,0.9210432692687787,0.9874684519286523,0.958830739405914,0.051087731811697575,0.9807057714324197,0.8682237557943688,510.87731811697574,0.36
CICIoT2023_R1,CB-Score,0.2,2027,fixed_0.5,0.9084566887074191,0.98744458202405,0.9593413134918355,0.015335235378031383,0.9939080541191472,0.8365354518489813,153.35235378031385,0.5
CICIoT2023_R1,CB-Score,0.2,2027,method_specific,0.9201201486800289,0.98744458202405,0.9593413134918355,0.046228601997146936,0.9824493111735436,0.8652278248945462,462.28601997146933,0.46
CICIoT2023_R1,CB-Score,0.2,2027,shared_full_threshold,0.9266031853037836,0.98744458202405,0.9593413134918355,0.13231098430813124,0.9532200611543675,0.90143238288295,1323.1098430813124,0.4
CICIoT2023_R1,Full-Contextual,Full,123,fixed_0.5,0.9212156884579592,0.9871631996491089,0.9577614256477209,0.03223074179743224,0.987668849774867,0.8631411068548688,322.3074179743224,0.5
CICIoT2023_R1,Full-Contextual,Full,123,method_specific,0.9253578328930248,0.9871631996491089,0.9577614256477209,0.046540656205420826,0.982516662759152,0.8744839099134012,465.4065620542083,0.48
CICIoT2023_R1,Full-Contextual,Full,123,shared_full_threshold,0.9253578328930248,0.9871631996491089,0.9577614256477209,0.046540656205420826,0.982516662759152,0.8744839099134012,465.4065620542083,0.48
CICIDS2017_COVERAGE_R1,CB-Score,0.6,314,fixed_0.5,0.002878558063837561,0.16817567778002954,0.3230148661655228,0.0012339391370629514,0.26476578411405294,0.0014471457832398254,12.339391370629514,0.5
CICIDS2017_COVERAGE_R1,CB-Score,0.6,314,method_specific,0.0024633548229602426,0.16817567778002954,0.3230148661655228,0.0006084242836487683,0.38408304498269896,0.0012356398610740048,6.084242836487683,0.56
CICIDS2017_COVERAGE_R1,CB-Score,0.6,314,shared_full_threshold,0.0024651054332256238,0.16817567778002954,0.3230148661655228,0.00038966499065145834,0.49333333333333335,0.0012356398610740048,3.8966499065145834,0.69
CICIDS2017_COVERAGE_R1,Full-Contextual,Full,9001,fixed_0.5,0.015020671380912095,0.17648429411110939,0.36966032326845133,0.11799671177437714,0.02653544639332243,0.010475109092528275,1179.9671177437713,0.5
CICIDS2017_COVERAGE_R1,Full-Contextual,Full,9001,method_specific,0.003065815051374618,0.17648429411110939,0.36966032326845133,0.00018799626741956323,0.7150259067357513,0.0015362009083622762,1.8799626741956323,0.79
CICIDS2017_COVERAGE_R1,Full-Contextual,Full,9001,shared_full_threshold,0.003065815051374618,0.17648429411110939,0.36966032326845133,0.00018799626741956323,0.7150259067357513,0.0015362009083622762,1.8799626741956323,0.79
CICIDS2017_COVERAGE_R1,CB-Score,1.0,314,fixed_0.5,0.0028575225943646997,0.1691596954604054,0.32784157208623754,0.0011177232626581304,0.28289473684210525,0.0014360138925995191,11.177232626581304,0.5
CICIDS2017_COVERAGE_R1,CB-Score,1.0,314,method_specific,0.0024621800275054346,0.1691596954604054,0.32784157208623754,0.0007554031836313359,0.33433734939759036,0.0012356398610740048,7.554031836313359,0.54
CICIDS2017_COVERAGE_R1,CB-Score,1.0,314,shared_full_threshold,0.0024648591033242287,0.1691596954604054,0.32784157208623754,0.000420428016229205,0.47435897435897434,0.0012356398610740048,4.204280162292051,0.69
CICIDS2017_COVERAGE_R1,CB-Score,0.8,2026,fixed_0.5,0.004724531134439404,0.1707604664314516,0.33829685903247325,0.0018628721044302175,0.28194993412384717,0.002382224597025559,18.628721044302175,0.5
CICIDS2017_COVERAGE_R1,CB-Score,0.8,2026,method_specific,0.005247723414107115,0.1707604664314516,0.33829685903247325,0.0021739204741607677,0.2723112128146453,0.0026493899723929112,21.739204741607676,0.47
CICIDS2017_COVERAGE_R1,CB-Score,0.8,2026,shared_full_threshold,0.003239441307314259,0.1707604664314516,0.33829685903247325,0.0005503163464463578,0.4755700325732899,0.001625256033484727,5.5031634644635785,0.79
CICIoT2023_R1,CB-Score,0.1,42,fixed_0.5,0.9290615796319275,0.9876318612974041,0.9596478071807255,0.20252318116975748,0.9318757778877442,0.9262643275551117,2025.2318116975748,0.5
CICIoT2023_R1,CB-Score,0.1,42,method_specific,0.9201376226792028,0.9876318612974041,0.9596478071807255,0.045337018544935805,0.982777599024572,0.8650042479617236,453.3701854493581,0.73
CICIoT2023_R1,CB-Score,0.1,42,shared_full_threshold,0.9281812024983068,0.9876318612974041,0.9596478071807255,0.1839336661911555,0.9372938798461983,0.9192440118644826,1839.336661911555,0.52
CICIoT2023_R1,CB-Score,0.8,2027,fixed_0.5,0.8970855654396226,0.9876897768182534,0.9592046254468696,0.010342368045649072,0.9957811278209161,0.8161899509621261,103.42368045649073,0.5
CICIoT2023_R1,CB-Score,0.8,2027,method_specific,0.9210998726779543,0.9876897768182534,0.9592046254468696,0.05006241084165478,0.9810815363881401,0.8680299891192559,500.6241084165478,0.34
CICIoT2023_R1,CB-Score,0.8,2027,shared_full_threshold,0.9123562295187303,0.9876897768182534,0.9592046254468696,0.027505349500713268,0.9892533050006096,0.846551698439433,275.05349500713265,0.4
CICIDS2017_COVERAGE_R1,CB-Score,0.6,9001,fixed_0.5,0.003493161970670621,0.1667790435968587,0.31816234915055924,0.0035685109670186184,0.13216957605985039,0.0017699706118087096,35.685109670186186,0.5
CICIDS2017_COVERAGE_R1,CB-Score,0.6,9001,method_specific,0.002953061858874728,0.1667790435968587,0.31816234915055924,0.0003794106487922094,0.5450819672131147,0.0014805414551607445,3.7941064879220945,0.88
CICIDS2017_COVERAGE_R1,CB-Score,0.6,9001,shared_full_threshold,0.0029645361828278135,0.1667790435968587,0.31816234915055924,0.001490297683544174,0.23508771929824562,0.0014916733458010508,14.90297683544174,0.79
CICIDS2017_COVERAGE_R1,CB-Score,0.4,314,fixed_0.5,0.0024654613300164364,0.17252084075599772,0.3303474688305015,0.00034522950926137977,0.5235849056603774,0.0012356398610740048,3.4522950926137974,0.5
CICIDS2017_COVERAGE_R1,CB-Score,0.4,314,method_specific,0.013441005907538887,0.17252084075599772,0.3303474688305015,0.006162859457408591,0.25588113908378046,0.006901772196989937,61.62859457408591,0.28
CICIDS2017_COVERAGE_R1,CB-Score,0.4,314,shared_full_threshold,0.0024672971981728664,0.17252084075599772,0.3303474688305015,0.00011621587440482091,0.7655172413793103,0.0012356398610740048,1.162158744048209,0.69
CICIoT2023_R1,CB-Score,0.2,11,fixed_0.5,0.9249294420494371,0.9878990469910425,0.9609553501742083,0.099679029957204,0.9638661301530357,0.8890164105468692,996.79029957204,0.5
CICIoT2023_R1,CB-Score,0.2,11,method_specific,0.9222982324330736,0.9878990469910425,0.9609553501742083,0.046540656205420826,0.9824106210196448,0.8691180635256592,465.4065620542083,0.55
CICIoT2023_R1,CB-Score,0.2,11,shared_full_threshold,0.9182404016822041,0.9878990469910425,0.9609553501742083,0.024919757489301,0.990359243226463,0.8559121193602719,249.19757489301,0.58
CICIDS2017_COVERAGE_R1,CB-Score,0.2,777,fixed_0.5,0.02055149760124476,0.17423634142243138,0.34799280265317944,0.006032971127191439,0.35014727540500734,0.010586427998931338,60.329711271914384,0.5
CICIDS2017_COVERAGE_R1,CB-Score,0.2,777,method_specific,0.003616875813245705,0.17423634142243138,0.34799280265317944,0.002358498627627248,0.1920374707259953,0.0018256300650102413,23.584986276272478,0.74
CICIDS2017_COVERAGE_R1,CB-Score,0.2,777,shared_full_threshold,0.015411368329529399,0.17423634142243138,0.34799280265317944,0.00502120939707888,0.32552800734618914,0.007892510463977202,50.2120939707888,0.56
CICIDS2017_COVERAGE_R1,CB-Score,0.8,777,fixed_0.5,0.023413618921672773,0.1741195898011953,0.33905087890578356,0.004587108925037343,0.44591246903385634,0.012022441891530858,45.87108925037343,0.5
CICIDS2017_COVERAGE_R1,CB-Score,0.8,777,method_specific,0.0028753110312413604,0.1741195898011953,0.33905087890578356,0.0015825867602774141,0.21922428330522767,0.0014471457832398254,15.82586760277414,0.72
CICIDS2017_COVERAGE_R1,CB-Score,0.8,777,shared_full_threshold,0.022331669873990236,0.1741195898011953,0.33905087890578356,0.003821451399546758,0.47878787878787876,0.011432451687594622,38.214513995467584,0.56
CICIoT2023_R1,Full-Contextual,Full,3407,fixed_0.5,0.9186049007333215,0.9859936360665027,0.9543825242329009,0.3782542796005706,0.8832617907655055,0.9568943673518058,3782.5427960057064,0.5
CICIoT2023_R1,Full-Contextual,Full,3407,method_specific,0.9171591992373689,0.9859936360665027,0.9543825242329009,0.047387660485021396,0.9819183860926364,0.8604134682744332,473.876604850214,0.63
CICIoT2023_R1,Full-Contextual,Full,3407,shared_full_threshold,0.9171591992373689,0.9859936360665027,0.9543825242329009,0.047387660485021396,0.9819183860926364,0.8604134682744332,473.876604850214,0.63
CICIoT2023_R1,CB-Score,0.2,9001,fixed_0.5,0.884119172707322,0.9889650462069961,0.9641334512904535,0.0012036376604850213,0.99949252889766,0.7926249422426257,12.036376604850213,0.5
CICIoT2023_R1,CB-Score,0.2,9001,method_specific,0.9233520048102788,0.9889650462069961,0.9641334512904535,0.04239479315263909,0.9839642525925302,0.8697738891952721,423.94793152639085,0.2
CICIoT2023_R1,CB-Score,0.2,9001,shared_full_threshold,0.8822505558933018,0.9889650462069961,0.9641334512904535,0.000757845934379458,0.999679160532971,0.7895097703119643,7.578459343794579,0.62
CICIoT2023_R1,CB-Score,0.6,42,fixed_0.5,0.898433411826269,0.9879050754912062,0.9604113581541718,0.012125534950071327,0.9950736239653705,0.8189026844137067,121.25534950071327,0.5
CICIoT2023_R1,CB-Score,0.6,42,method_specific,0.9262616248878818,0.9879050754912062,0.9604113581541718,0.05099857346647646,0.9809355575182895,0.8773605997823851,509.9857346647646,0.38
CICIoT2023_R1,CB-Score,0.6,42,shared_full_threshold,0.8956066499269689,0.9879050754912062,0.9604113581541718,0.009049572039942938,0.9962939297124601,0.8134026918662712,90.49572039942939,0.52
CICIDS2017_COVERAGE_R1,CB-Score,0.6,777,fixed_0.5,0.0027266379224349098,0.1713780922537629,0.34507083801224014,0.0009092183115200694,0.3161953727506427,0.001369222548757681,9.092183115200694,0.5
CICIDS2017_COVERAGE_R1,CB-Score,0.6,777,method_specific,0.002504815127565301,0.1713780922537629,0.34507083801224014,0.052751752637929444,0.008480565371024734,0.001469409564520438,527.5175263792944,0.41
CICIDS2017_COVERAGE_R1,CB-Score,0.6,777,shared_full_threshold,0.0025056543527429156,0.1713780922537629,0.34507083801224014,0.0008579466022238249,0.31043956043956045,0.0012579036423546175,8.579466022238249,0.56
