dataset_protocol,method,beta,n_seeds,metric_accuracy_mean,metric_accuracy_sd,metric_balanced_accuracy_mean,metric_balanced_accuracy_sd,metric_f1_mean,metric_f1_sd,metric_fpr_mean,metric_fpr_sd,metric_pr_auc_mean,metric_pr_auc_sd,metric_precision_mean,metric_precision_sd,metric_recall_mean,metric_recall_sd,metric_roc_auc_mean,metric_roc_auc_sd,metric_false_positives_per_10000_benign_mean,metric_false_positives_per_10000_benign_sd,comm_E2E_broadcast_mean,comm_E2E_broadcast_sd,comm_E2E_unicast_mean,comm_E2E_unicast_sd,comm_downlink_broadcast_mean,comm_downlink_broadcast_sd,comm_downlink_unicast_mean,comm_downlink_unicast_sd,comm_empty_rounds_mean,comm_empty_rounds_sd,comm_full_candidate_airtime_us_mean,comm_full_candidate_airtime_us_sd,comm_metadata_wire_mean,comm_metadata_wire_sd,comm_selected_airtime_us_mean,comm_selected_airtime_us_sd,comm_selected_uplink_mean,comm_selected_uplink_sd,comm_wall_clock_seconds_mean,comm_wall_clock_seconds_sd,comm_sum_client_CPU_seconds_mean,comm_sum_client_CPU_seconds_sd,comm_max_client_seconds_mean,comm_max_client_seconds_sd,comm_server_selection_seconds_mean,comm_server_selection_seconds_sd,comm_aggregation_seconds_mean,comm_aggregation_seconds_sd,mean_selected_count_mean,mean_selected_count_sd,mean_static_eligible_count_mean,mean_static_eligible_count_sd,mean_budget_utilization_mean,mean_budget_utilization_sd,empty_round_rate_mean,empty_round_rate_sd,mean_airtime_reduction_mean,mean_airtime_reduction_sd,mean_actual_aggregate_validation_gain_mean,mean_actual_aggregate_validation_gain_sd,test_attack_prevalence
CICIoT2023_R1,Utility-Cost-Ratio,0.4,10,0.8797348167510025,0.02173453179954211,0.9073567311001106,0.007911521549379427,0.9135569340984102,0.018019900074005668,0.037272646219686165,0.021198327046514347,0.9874719488448014,0.0009559916341920289,0.9859316319131717,0.00792285915134338,0.8519861084199073,0.03588941967712373,0.9590896860526968,0.0029001517512968963,372.72646219686163,211.98327046514348,5660805.4,444094.0242256513,19129929.1,443148.47441171826,1496569.3,470.35590543521164,14965693.0,4703.559054352117,0.0,0.0,35466058.0,504819.79939006176,25500.0,0.0,10501525.1,4226663.657679488,4138736.1,444201.4513304746,39.51269045000809,1.0338161176925382,24.545894429994224,0.7070214734738386,2.8802469599890173,0.05864800223101996,0.001553979997697752,7.551296460109798e-05,0.009990169997035992,0.0006538542070992773,3.0300000000000002,0.3447847781005951,8.8,0.9189365834726815,0.7599991200562992,0.08459975497564713,0.0,0.0,0.7044697694103259,0.11763453878918372,0.01833525333672018,0.007163716307440613,0.7494275214190766
CICIoT2023_R1,Utility-Only,0.4,10,0.8797348167510025,0.02173453179954211,0.9073567311001106,0.007911521549379427,0.9135569340984102,0.018019900074005668,0.037272646219686165,0.021198327046514347,0.9874719488448014,0.0009559916341920289,0.9859316319131717,0.00792285915134338,0.8519861084199073,0.03588941967712373,0.9590896860526968,0.0029001517512968963,372.72646219686163,211.98327046514348,5660805.4,444094.0242256513,19129929.1,443148.47441171826,1496569.3,470.35590543521164,14965693.0,4703.559054352117,0.0,0.0,35466058.0,504819.79939006176,25500.0,0.0,10501525.1,4226663.657679488,4138736.1,444201.4513304746,39.02365824000299,0.6140720863780341,24.241900450018875,0.4503502521117495,2.8322951900045155,0.06331792299657771,0.0013752700295299291,4.545934350202277e-05,0.009646830006386154,0.0005021871726122421,3.0300000000000002,0.3447847781005951,8.8,0.9189365834726815,0.7599991200562992,0.08459975497564713,0.0,0.0,0.7044697694103259,0.11763453878918372,0.01833525333672018,0.007163716307440613,0.7494275214190766
CICIoT2023_R1,CB-Score,0.6,10,0.8870334997710085,0.006134681114742252,0.9092187723623445,0.00400914349724224,0.9198110293214441,0.004741029906452618,0.046308844507845934,0.00279305899646331,0.9874832627011537,0.0011464836119984216,0.9824119506684292,0.0010028780635694661,0.8647463892325349,0.008424942484436124,0.9588831833396657,0.0037776384852264877,463.08844507845936,27.9305899646331,8896384.1,533749.4462066239,22365992.0,535923.033005466,1496623.1,608.9877667080021,14966231.0,6089.877667080021,0.0,0.0,35367354.4,525634.1461319102,25500.0,0.0,19219503.3,5357541.848318272,7374261.0,533510.8656502592,40.06262291998428,0.658763600798185,24.889301449968478,0.38623697157195014,2.91897794999677,0.04614076901108469,0.012207029986893759,0.0008455706172158784,0.013871830004791263,0.0007167977779576341,5.426666666666667,0.3962166759753905,8.8,0.9189365834726815,0.9053190163611289,0.06430102126212837,0.0,0.0,0.4574078312050838,0.14787692794233967,0.017948637079404393,0.007108199293055707,0.7494275214190766
CICIoT2023_R1,Cost-Only,0.6,10,0.8909676842822515,0.005214088083172686,0.9121640452262434,0.0034110434301202175,0.9227978523533734,0.003976197145478603,0.04534593437945792,0.0019665204282355007,0.9874686188050943,0.0008319589787926649,0.9828661416858577,0.000704442287684772,0.8696740248319447,0.007115866806382583,0.9591269880778743,0.0029182602177069187,453.4593437945792,19.665204282355,9007226.8,549065.2136725554,22475446.0,548625.4900976521,1496468.8,434.5188398933034,14964688.0,4345.188398933034,0.0,0.0,33968356.8,1302730.0759175625,25500.0,0.0,19804974.0,2271250.5439564446,7485258.0,549115.7693018841,39.71743690999138,0.9392428512569656,24.6962461500254,0.6444099666692588,2.862309299998742,0.08573762668508797,0.0015395799986436033,7.24411469119037e-05,0.01462378999858629,0.0010161582859836533,5.763333333333334,0.40565447804203464,8.8,0.9189365834726815,0.9562596339259304,0.0648078186822871,0.0,0.0,0.4162032210986943,0.06887050313168176,0.015951956795081376,0.007280880234301347,0.7494275214190766
CICIoT2023_R1,Historical-DoubleCost,0.6,10,0.8871887671324687,0.0064927102224435,0.9093757762866459,0.004243655880605697,0.9199233106717257,0.0050071335446854525,0.04614835948644793,0.002618163647049653,0.987634362993508,0.001166650667968646,0.9824744674193575,0.0009412976508683331,0.8648999120597397,0.008880738779882862,0.9594105802143535,0.0038615628111872604,461.4835948644793,26.181636470496528,8883004.9,531850.3549709887,22352438.2,534169.9970000811,1496603.7,615.9621290667507,14966037.0,6159.621290667507,0.0,0.0,35349683.5,554720.4581959879,25500.0,0.0,19224381.2,5342733.6658805795,7360901.2,531595.5607595767,39.663848570006664,0.8969337349577445,24.6631053899604,0.5819553085925429,2.855810269985523,0.07005098267399573,0.011604989990883042,0.0007253207936446549,0.01351027998898644,0.0009445225216452284,5.42,0.39037810098466724,8.8,0.9189365834726815,0.9040866596293442,0.063449049284742,0.0,0.0,0.4570670845909683,0.14715965418461552,0.018003126189513344,0.007207448409520104,0.7494275214190766
CICIoT2023_R1,Oort-Style-Adapted,0.6,10,0.8896730449158317,0.004050733577316848,0.910582181150217,0.002556484199642243,0.9218743689969484,0.0031159640403813343,0.047503566333808846,0.0024760242585014874,0.9875983315382966,0.001071168381511874,0.9820465462535064,0.0008702292675512034,0.868667928634243,0.0057278582733536546,0.9592239295223102,0.003763063742597043,475.03566333808845,24.76024258501488,7022844.7,1057322.5591147197,20490808.3,1057601.7044118736,1496440.4,627.5435708644726,14964404.0,6275.435708644726,0.0,0.0,35416566.4,472305.727308347,25500.0,0.0,12440233.7,3761735.394630576,5500904.3,1057293.4007769346,38.98043324999162,1.0376233926522218,24.198997109991616,0.6178182702453977,2.7907960000025924,0.037964165618480206,0.003508650000730995,0.0001440055007411342,0.011493659997358917,0.001186880870246057,4.033333333333333,0.7859884081701063,8.8,0.9189365834726815,0.6741844597973716,0.130885670157968,0.0,0.0,0.6491284772676695,0.10497135539401142,0.018316962076290844,0.007196374610059727,0.7494275214190766
CICIoT2023_R1,Oracle-Score-Exact,0.6,10,0.8855288585056355,0.006992842045811479,0.9075887896107254,0.004511859600827522,0.9187046461374861,0.005402786777882734,0.04819008559201141,0.0032623102276296365,0.9872161972964573,0.0012778613955811815,0.9816831346962724,0.0011615088067164876,0.8633676648134623,0.00966728778558651,0.9580149458960301,0.0041434878890736085,481.9008559201141,32.62310227629636,8916894.5,501723.82029365073,22386276.5,503476.4746103392,1496598.0,603.1377215123517,14965980.0,6031.377215123517,0.0,0.0,35332445.6,551866.6381181438,25500.0,0.0,19428208.3,5239337.899966285,7394796.5,501532.3294968132,39.97943345998938,1.55261366580818,24.868102610021015,1.0220873914741884,2.892850359992008,0.14002414952571673,0.03578052998636849,0.015400719126060308,0.014142140005424153,0.0012198967694857328,5.446666666666666,0.37456147198596945,8.8,0.9189365834726815,0.9086765886381146,0.06081308529281783,0.0,0.0,0.45088218499117344,0.1444432733735634,0.018029927225311257,0.007173013260126671,0.7494275214190766
CICIoT2023_R1,Random-Budget,0.6,10,0.8886733018330485,0.008336869892078599,0.9093439512916655,0.0062893506586324905,0.921136097530328,0.0063403549788005505,0.04921986447931526,0.006086991783791758,0.9870751542271,0.0014133287354092298,0.9813930639243127,0.0022912417980697464,0.8679077670626463,0.01090059220641967,0.9576727630880693,0.004819537628256572,492.19864479315265,60.86991783791758,8872030.7,455300.6337179986,22338340.1,455384.3648580956,1496256.6,555.3223688393376,14962566.0,5553.2236883933765,0.0,0.0,34817489.4,774258.9942752002,23100.0,0.0,19286325.6,2748197.2818063926,7352674.1,455294.7159498755,39.975216100002584,0.8920987564363796,24.830314019952493,0.64716339296974,2.9179092500067783,0.09139529512094591,0.003667190003034193,0.00011606687389699011,0.014343089987232816,0.0006809973541371066,5.49,0.3344610553276184,8.8,0.9189365834726815,0.916395678802569,0.05366901291467931,0.0,0.0,0.44610381087564044,0.07605766669284879,0.017006368230330533,0.009102336172442623,0.7494275214190766
CICIoT2023_R1,Utility-Cost-Ratio,0.6,10,0.8848452353026597,0.015478920366603893,0.908514019404596,0.005840187956114259,0.9178982934707539,0.012818815162064779,0.04403976462196862,0.015128271349267645,0.9875797044626339,0.000845067711472507,0.9833587363304943,0.005664414297814038,0.8610678034311606,0.025472995018324042,0.9592329865542236,0.002816010073455937,440.3976462196862,151.28271349267644,7039384.4,1006337.7562718526,20507834.0,1006299.267898306,1496494.4,671.5916748871875,14964944.0,6715.916748871875,0.0,0.0,35462407.3,534692.5347626428,25500.0,0.0,13830938.6,4631812.020792396,5517390.0,1006344.2736290598,39.93985336999613,0.8564761957941279,24.848478620017705,0.5579242580358784,2.8992600199911975,0.06890569627617467,0.00155798999912804,6.716127039751201e-05,0.011712659998738672,0.0014503023563122597,4.04,0.7584584756328189,8.8,0.9189365834726815,0.6754496698431204,0.1268585036950342,0.0,0.0,0.6106453909860718,0.1293206105087687,0.018321017976912993,0.007240830709208402,0.7494275214190766
CICIoT2023_R1,Utility-Only,0.6,10,0.884683265752935,0.015414010602859286,0.908554327439177,0.005847172165068186,0.9177627609218116,0.012763628268660501,0.04359397289586305,0.014849697193556126,0.987540100509537,0.0008387562721585123,0.9835150973715794,0.005568730498643249,0.8607026277742171,0.025309159651434796,0.9591232153500246,0.0027886606635529015,435.9397289586305,148.49697193556128,7013864.1,980018.814756176,20482228.2,980158.8187709174,1496484.9,687.5768159106136,14964849.0,6875.7681591061355,0.0,0.0,35473757.0,508309.02186060883,25500.0,0.0,13785630.3,4674650.87400912,5491879.2,980005.6695593144,40.26174552998564,0.9544309150621216,25.022283619976953,0.6576137476169738,2.923813810000138,0.07150972562906922,0.001420510005846154,7.376269281336519e-05,0.011768559996562544,0.0011463995726910846,4.0200000000000005,0.7365585642150383,8.8,0.9189365834726815,0.672038818937088,0.12288160789607801,0.0,0.0,0.6120471594703367,0.1305421252583079,0.01832479965643651,0.007241333038952324,0.7494275214190766
CICIoT2023_R1,CB-Score,0.8,10,0.8872725444857746,0.010988567522906749,0.9099331618593232,0.0038891487920597687,0.9198673202616647,0.008937159817243915,0.04464158345221113,0.014114910911119985,0.9875307618807017,0.0013008388558657029,0.9831460646451082,0.005223080985200699,0.8645079071708575,0.01895271003100038,0.9591335476435534,0.004230175057469342,446.41583452211125,141.14910911119986,11009625.5,711952.8605091538,24478505.3,715510.370743546,1496542.2,587.0837154008693,14965422.0,5870.837154008693,0.0,0.0,35401817.4,559606.3498702955,25500.0,0.0,23698853.3,5847885.631675911,9487583.3,711558.9056029726,40.27614745998435,0.7333092349655439,24.9971567799701,0.515441838525977,2.9147967099997913,0.0712482245394207,0.011923620000015945,0.0007232004255694303,0.01652434999559773,0.0012340854176269898,6.973333333333334,0.519686515193606,8.8,0.9189365834726815,0.8731011859578695,0.0645132998646523,0.0,0.0,0.3311387832722457,0.16219324185624012,0.01837130552257525,0.007168234970424614,0.7494275214190766
CICIoT2023_R1,Cost-Only,0.8,10,0.8909163008388905,0.00652453056356008,0.9115362825547629,0.0038093786625587396,0.9227974564400507,0.005017047074617672,0.04712910128388017,0.0026792704977518693,0.9875093557671222,0.0009958025293846182,0.9822197849412238,0.0008664805747008881,0.870201666393406,0.009333290370765801,0.9591463229841808,0.003305309759180177,471.2910128388017,26.79270497751868,11397919.0,689240.6596704005,24866516.2,690609.0978949589,1496510.8,571.1788589302731,14965108.0,5711.788589302731,0.0,0.0,34571216.2,840657.7804656965,25500.0,0.0,25931496.6,3861615.720594172,9875908.2,689090.8104491824,39.88652341999405,1.3532912068484924,24.769288230044186,0.7872377430863892,2.936413080015336,0.0733675383732869,0.0016065100047853776,8.335765817603964e-05,0.018095999999786727,0.000736370864163051,7.4366666666666665,0.47776485770644456,8.8,0.9189365834726815,0.9292046021231545,0.05825203561234543,0.0,0.0,0.25077351938970477,0.103050584431954,0.017371491754264716,0.007233907960745304,0.7494275214190766
CICIoT2023_R1,Historical-DoubleCost,0.8,10,0.8871452029087498,0.010914337793189314,0.9100143772698827,0.003992873408387523,0.9197577047519647,0.008871452399440496,0.04414229671897289,0.013824987806766246,0.9875351467141624,0.0013068137454962823,0.9833217532523464,0.005127392231851056,0.8641710512587382,0.018721787826684964,0.9591506842227574,0.004251440007048589,441.422967189729,138.24987806766248,11010915.7,716726.615214391,24479855.8,720320.6990543711,1496548.9,584.0269114803986,14965489.0,5840.269114803986,0.0,0.0,35387728.1,578855.2863268543,25500.0,0.0,23717604.3,5816056.593434116,9488866.8,716328.5402313352,40.17567816000519,0.7744796218787564,24.974770979933965,0.4814780011581396,2.902768969994213,0.04984074670870729,0.01213944000628544,0.0008606850344544484,0.016744969983119518,0.001385225866803717,6.976666666666667,0.5228247115547865,8.8,0.9189365834726815,0.8735059461524043,0.06489686169289667,0.0,0.0,0.330408341447288,0.16101304006956735,0.01836703167143018,0.007166553027278402,0.7494275214190766
CICIoT2023_R1,Oort-Style-Adapted,0.8,10,0.8844777319794913,0.011899827355935609,0.9083519173574499,0.003845586971514896,0.917677482192477,0.009819624594081519,0.0437901212553495,0.013820471012545486,0.9876325504886011,0.0008373753240669895,0.9833983963137205,0.005172407567528836,0.8604939559702494,0.020320474603733093,0.9595348612279346,0.0026900225248784266,437.901212553495,138.20471012545488,7379364.9,1220336.1068732436,20849278.8,1221228.8655198272,1496657.1,561.630453827663,14966571.0,5616.3045382766295,0.1,0.31622776601683794,35459853.9,546954.3044647737,25500.0,0.0,14359908.0,5436056.078838489,5857207.8,1220238.1636383575,39.7697474499917,0.5462289592620806,24.661301550014468,0.3547799963352435,2.8749960400047714,0.04368731644005249,0.003597520006587729,0.00017151163141304376,0.012258660004590638,0.0017849838224421495,4.29,0.9073159439920706,8.8,0.9189365834726815,0.5374042357523239,0.11321507229232466,0.003333333333333333,0.010540925533894598,0.5961243520750109,0.15221534662137337,0.018323714457601906,0.0071678042529758415,0.7494275214190766
CICIoT2023_R1,Oracle-Score-Exact,0.8,10,0.8877361125074004,0.010971493586950248,0.9101103937883481,0.0038249086353848477,0.9202336709441462,0.008932977259930154,0.04503833808844508,0.01422255014095801,0.9876443979564162,0.001318882159182947,0.98301391029992,0.005262280178352196,0.8652591256651414,0.01897940479155004,0.9595024105457848,0.004270269464059893,450.3833808844508,142.22550140958012,11017973.3,719887.9086705174,24486819.8,723484.2543977796,1496538.5,588.2091937019989,14965385.0,5882.091937019988,0.0,0.0,35400038.1,561464.4687253049,25500.0,0.0,23584333.7,5740296.292321717,9495934.8,719489.6094720047,39.83155366001738,0.9164197631303449,24.73535908000922,0.7030453354500509,2.8976085799920837,0.07189064236342076,0.037993670000287236,0.014873963525673023,0.016693119998672047,0.0011625166517227838,6.98,0.5249808932443208,8.8,0.9189365834726815,0.8739241524289344,0.06515130961455433,0.0,0.0,0.3343970227575581,0.15891671900913418,0.01834146157539878,0.007174959274078658,0.7494275214190766
CICIoT2023_R1,Random-Budget,0.8,10,0.8906359259631603,0.005669164306251207,0.9108284437197218,0.003031074377197886,0.9226307568882185,0.004390053512579433,0.0486938302425107,0.0038651882247429568,0.9876814072313317,0.0009608648557826803,0.9816470165527649,0.0012905541885959854,0.8703507176819544,0.008514892654102695,0.9597231116698101,0.003383952098389572,486.938302425107,38.65188224742955,11347455.4,555627.3248738663,24814870.9,556884.3633044376,1496379.5,539.970421000591,14963795.0,5399.704210005911,0.0,0.0,34787246.5,688424.5983755229,23100.0,0.0,25965512.3,3683378.304845402,9827975.9,555490.1027718076,37.339960749985764,1.8204210195771087,23.28952512001124,1.1269186047493025,2.9117601900084993,0.14716436980015246,0.0038886900045326913,0.00030382552110726885,0.018017519987188278,0.001128382544362824,7.34,0.3711177644114174,8.8,0.9189365834726815,0.9190249664214744,0.04477472767424281,0.0,0.0,0.254612640953302,0.09729394872047901,0.018051908131790733,0.007820499974575668,0.7494275214190766
CICIoT2023_R1,Utility-Cost-Ratio,0.8,10,0.8845950202741195,0.011926452642028282,0.9084093974533088,0.003845986673415188,0.9177687503864979,0.009844425464161904,0.04385253209700428,0.014012618284927,0.9875488646349944,0.0008043787075777037,0.9833805793216337,0.005236390085095041,0.8606713270036219,0.020405893863104162,0.9592554301287427,0.002542388533342043,438.5253209700428,140.12618284927,7333965.6,1259655.84890867,20804214.3,1260554.463455317,1496694.3,589.3636964274833,14966943.0,5893.636964274833,0.1,0.31622776601683794,35429314.6,600712.1284215186,25500.0,0.0,14322567.2,5549778.978204403,5811771.3,1259557.3421299907,39.73203806999809,0.7830084386761269,24.659765480006172,0.47844467134125646,2.87885844000557,0.06734201040552983,0.0015487000026041641,8.587711178609533e-05,0.012406489985005464,0.0015164847925209688,4.26,0.9400288936983024,8.8,0.9189365834726815,0.5337131527407821,0.11727709429571356,0.003333333333333333,0.010540925533894598,0.5971669448111141,0.15504115648297812,0.018333096877794695,0.007174409623891619,0.7494275214190766
CICIoT2023_R1,Utility-Only,0.8,10,0.8845950202741195,0.011926452642028282,0.9084093974533088,0.003845986673415188,0.9177687503864979,0.009844425464161904,0.04385253209700428,0.014012618284927,0.9875488646349944,0.0008043787075777037,0.9833805793216337,0.005236390085095041,0.8606713270036219,0.020405893863104162,0.9592554301287427,0.002542388533342043,438.5253209700428,140.12618284927,7333965.6,1259655.84890867,20804214.3,1260554.463455317,1496694.3,589.3636964274833,14966943.0,5893.636964274833,0.1,0.31622776601683794,35429314.6,600712.1284215186,25500.0,0.0,14322567.2,5549778.978204403,5811771.3,1259557.3421299907,39.60030127000937,1.0634712858092,24.61229057998571,0.6093989822951414,2.857499459994142,0.0796324514721085,0.0014139499806333333,8.607684989854077e-05,0.012187630003609229,0.001669755932421542,4.26,0.9400288936983024,8.8,0.9189365834726815,0.5337131527407821,0.11727709429571356,0.003333333333333333,0.010540925533894598,0.5971669448111141,0.15504115648297812,0.018333096877794695,0.007174409623891619,0.7494275214190766
CICIoT2023_R1,CB-Score,1.0,10,0.8912815700993041,0.007596411648204199,0.9113600936923961,0.004247546474995982,0.923100627462933,0.005844564570084961,0.04839069186875892,0.0035368172710184887,0.9878497772975491,0.0010219483342699756,0.9817757474764193,0.001133413252907441,0.8711108792535511,0.011058288778260992,0.9602287402589614,0.0034061008797746316,483.90691868758915,35.36817271018489,11837075.8,1299729.4077206822,25306005.1,1302709.2670583315,1496547.7,565.1725498563346,14965477.0,5651.725498563347,0.0,0.0,35332369.4,609784.8660618304,25500.0,0.0,25784057.1,6252126.403977938,10315028.1,1299399.1195190055,39.94460568000068,0.6727711191087196,24.831200060011177,0.5223958635469288,2.8836839100025826,0.04052836122227672,0.012214499995752703,0.0006251613663179853,0.017876040010014548,0.001566160708311316,7.593333333333333,0.950607343222034,8.8,0.9189365834726815,0.7607587699205723,0.09531638544375547,0.0,0.0,0.2711345875644593,0.17197820528385696,0.018185882165933025,0.00763097300083112,0.7494275214190766
CICIoT2023_R1,Cost-Only,1.0,10,0.8902326776359148,0.005234645366080497,0.9114985896287604,0.003324701215780574,0.9222503730371184,0.004016329216058918,0.045871968616262485,0.003610148511426585,0.9874561673130062,0.0006931978999489934,0.9826591160753035,0.0012838736492079054,0.8688691478737833,0.007446023339296672,0.9589429666805944,0.002236042661177866,458.71968616262484,36.10148511426585,13349099.6,1294035.090784567,26816290.1,1295703.664712855,1496354.5,405.57538003297105,14963545.0,4055.7538003297104,0.0,0.0,34919083.2,585104.2819045736,25500.0,0.0,30840877.2,4782262.9440677,11827245.1,1293850.196519112,40.238708170002795,0.8349578146510018,24.961030380045123,0.5374434050773601,2.922321170006762,0.08232160317507659,0.00159177001187345,6.255398100402741e-05,0.028167150012450293,0.01397470181605483,8.8,0.9189365834726815,8.8,0.9189365834726815,0.8814731136306245,0.09105570436151902,0.0,0.0,0.11816449134247822,0.12648992888271682,0.018029409076970763,0.007618734012427715,0.7494275214190766
CICIoT2023_R1,Historical-DoubleCost,1.0,10,0.8912815700993041,0.007596411648204199,0.9113600936923961,0.004247546474995982,0.923100627462933,0.005844564570084961,0.04839069186875892,0.0035368172710184887,0.9878497772975491,0.0010219483342699756,0.9817757474764193,0.001133413252907441,0.8711108792535511,0.011058288778260992,0.9602287402589614,0.0034061008797746316,483.90691868758915,35.36817271018489,11837075.8,1299729.4077206822,25306005.1,1302709.2670583315,1496547.7,565.1725498563346,14965477.0,5651.725498563347,0.0,0.0,35332369.4,609784.8660618304,25500.0,0.0,25784057.1,6252126.403977938,10315028.1,1299399.1195190055,39.98548134001321,0.6831632347922322,24.857171790022402,0.45586194355399634,2.894576999997662,0.06369237913236218,0.012446379994798917,0.0011309390351653275,0.017962479976995384,0.0017487861072965625,7.593333333333333,0.950607343222034,8.8,0.9189365834726815,0.7607587699205723,0.09531638544375547,0.0,0.0,0.2711345875644593,0.17197820528385696,0.018185882165933025,0.00763097300083112,0.7494275214190766
CICIoT2023_R1,Oort-Style-Adapted,1.0,10,0.8865341867453057,0.005438342845133982,0.9084123417345351,0.003051337068261243,0.9194711356605129,0.004221069462600918,0.04773092011412268,0.002489174574166021,0.987406615084147,0.0008615976053772704,0.981880785841751,0.0008000297236994191,0.8645556035831929,0.007904077543558274,0.9587456324291357,0.002799300902859943,477.3092011412268,24.891745741660227,7604136.4,1518752.6940961345,21073835.2,1519572.0674041973,1496633.2,447.9121441632152,14966332.0,4479.121441632152,0.0,0.0,35493679.4,460682.4681767017,25500.0,0.0,15099561.2,5647825.19752853,6082003.2,1518662.2858615334,39.587386059993875,0.5905964149295966,24.5883722599523,0.4166515577498885,2.868596569991496,0.0537711364790726,0.0036087199769099243,0.00014010174991506956,0.012848940018739086,0.002261898246141285,4.45,1.1294322839155153,8.8,0.9189365834726815,0.4459668701200328,0.1127641422464216,0.0,0.0,0.5759970786002482,0.15823366222693883,0.018357502270462907,0.007232650068322867,0.7494275214190766
CICIoT2023_R1,Oracle-Score-Exact,1.0,10,0.8912815700993041,0.007596411648204199,0.9113600936923961,0.004247546474995982,0.923100627462933,0.005844564570084961,0.04839069186875892,0.0035368172710184887,0.9878497772975491,0.0010219483342699756,0.9817757474764193,0.001133413252907441,0.8711108792535511,0.011058288778260992,0.9602287402589614,0.0034061008797746316,483.90691868758915,35.36817271018489,11837075.8,1299729.4077206822,25306005.1,1302709.2670583315,1496547.7,565.1725498563346,14965477.0,5651.725498563347,0.0,0.0,35332369.4,609784.8660618304,25500.0,0.0,25784057.1,6252126.403977938,10315028.1,1299399.1195190055,40.13562695000583,0.792676587122283,24.884443400021702,0.4888170895666297,2.9173000699913247,0.07069883004952893,0.039355700013402384,0.016207873281216166,0.01788893999182619,0.001748506398756045,7.593333333333333,0.950607343222034,8.8,0.9189365834726815,0.7607587699205723,0.09531638544375547,0.0,0.0,0.2711345875644593,0.17197820528385696,0.018185882165933025,0.00763097300083112,0.7494275214190766
CICIoT2023_R1,Random-Budget,1.0,10,0.8902326776359148,0.005234645366080497,0.9114985896287604,0.003324701215780574,0.9222503730371184,0.004016329216058918,0.045871968616262485,0.003610148511426585,0.9874561673130062,0.0006931978999489934,0.9826591160753035,0.0012838736492079054,0.8688691478737833,0.007446023339296672,0.9589429666805944,0.002236042661177866,458.71968616262484,36.10148511426585,13346699.6,1294035.090784567,26813890.1,1295703.664712855,1496354.5,405.57538003297105,14963545.0,4055.7538003297104,0.0,0.0,34919083.2,585104.2819045736,23100.0,0.0,30840877.2,4782262.9440677,11827245.1,1293850.196519112,39.876503859985675,0.46931667403090255,24.768266980009503,0.36278088895015337,2.9150399099977222,0.04830549918378626,0.00371420002047671,0.00011784047498444092,0.027962209982797505,0.013948601754362997,8.8,0.9189365834726815,8.8,0.9189365834726815,0.8814731136306245,0.09105570436151902,0.0,0.0,0.11816449134247822,0.12648992888271682,0.018029409076970763,0.007618734012427715,0.7494275214190766
CICIoT2023_R1,Utility-Cost-Ratio,1.0,10,0.8865341867453057,0.005438342845133982,0.9084123417345351,0.003051337068261243,0.9194711356605129,0.004221069462600918,0.04773092011412268,0.002489174574166021,0.987406615084147,0.0008615976053772704,0.981880785841751,0.0008000297236994191,0.8645556035831929,0.007904077543558274,0.9587456324291357,0.002799300902859943,477.3092011412268,24.891745741660227,7604136.4,1518752.6940961345,21073835.2,1519572.0674041973,1496633.2,447.9121441632152,14966332.0,4479.121441632152,0.0,0.0,35493679.4,460682.4681767017,25500.0,0.0,15099561.2,5647825.19752853,6082003.2,1518662.2858615334,39.9487932099888,0.7794043327302481,24.80868658997497,0.4938091453712355,2.907183009995788,0.06401609290200017,0.0015645599996787496,5.865231615318487e-05,0.012948270005290396,0.0022653782302153543,4.45,1.1294322839155153,8.8,0.9189365834726815,0.4459668701200328,0.1127641422464216,0.0,0.0,0.5759970786002482,0.15823366222693883,0.018357502270462907,0.007232650068322867,0.7494275214190766
CICIoT2023_R1,Utility-Only,1.0,10,0.8865341867453057,0.005438342845133982,0.9084123417345351,0.003051337068261243,0.9194711356605129,0.004221069462600918,0.04773092011412268,0.002489174574166021,0.987406615084147,0.0008615976053772704,0.981880785841751,0.0008000297236994191,0.8645556035831929,0.007904077543558274,0.9587456324291357,0.002799300902859943,477.3092011412268,24.891745741660227,7604136.4,1518752.6940961345,21073835.2,1519572.0674041973,1496633.2,447.9121441632152,14966332.0,4479.121441632152,0.0,0.0,35493679.4,460682.4681767017,25500.0,0.0,15099561.2,5647825.19752853,6082003.2,1518662.2858615334,39.96426399000338,0.9352581318046187,24.861950969959434,0.5350100936689426,2.916882459989574,0.07469685802014071,0.0014275300010922365,8.589659598054191e-05,0.012701970009948127,0.002066117536752561,4.45,1.1294322839155153,8.8,0.9189365834726815,0.4459668701200328,0.1127641422464216,0.0,0.0,0.5759970786002482,0.15823366222693883,0.018357502270462907,0.007232650068322867,0.7494275214190766
