dataset_protocol,seed,beta,method,endpoint,normalized_auc,start_value,end_value
CICIDS2017_COVERAGE_R1,123,0.2,Oort-Style-Adapted,validation_PR_AUC,0.02864242657583487,0.0368281037635119,0.0339467155690052
CICIDS2017_COVERAGE_R1,123,0.2,Oort-Style-Adapted,validation_FPR,0.03217949360773106,0.18694416102142292,0.0334247023687763
CICIDS2017_COVERAGE_R1,123,0.2,Oracle-Score-Exact,validation_F1,0.08648323292130489,0.0675063209087737,0.05821392445257219
CICIDS2017_COVERAGE_R1,123,0.2,Oracle-Score-Exact,validation_PR_AUC,0.05169739981442368,0.04278251378595306,0.047836619664575614
CICIDS2017_COVERAGE_R1,123,0.2,Oracle-Score-Exact,validation_FPR,0.07100524275428208,0.22026798451667437,0.04091337363395918
CICIDS2017_COVERAGE_R1,123,0.4,Full-Contextual,validation_F1,0.0005680393241378677,0.0,0.0013349606297323657
CICIDS2017_COVERAGE_R1,123,0.4,Full-Contextual,validation_PR_AUC,0.02712678598554983,0.0318073773122044,0.024685182979140668
CICIDS2017_COVERAGE_R1,123,0.4,Full-Contextual,validation_FPR,0.03399015336291437,0.0469664116515975,0.007855400049520539
CICIDS2017_COVERAGE_R1,123,0.4,Random-Budget,validation_F1,0.000901665219364519,0.0004886421741546465,0.002252879367736652
CICIDS2017_COVERAGE_R1,123,0.4,Random-Budget,validation_PR_AUC,0.027494843774726253,0.03161339573815841,0.0342980924892352
CICIDS2017_COVERAGE_R1,123,0.4,Random-Budget,validation_FPR,0.02226599947017021,0.04027445220877676,0.009936530409509118
CICIDS2017_COVERAGE_R1,123,0.4,Cost-Only,validation_F1,0.0006716548039490849,0.0,6.0317939263789845e-05
CICIDS2017_COVERAGE_R1,123,0.4,Cost-Only,validation_PR_AUC,0.02621627951044279,0.03319501034645645,0.025567387184808145
CICIDS2017_COVERAGE_R1,123,0.4,Cost-Only,validation_FPR,0.013996979743682067,0.005051917781533561,0.021339140619320972
CICIDS2017_COVERAGE_R1,123,0.4,Utility-Only,validation_F1,0.023040725745092576,0.00029489100140695597,0.0036624861273837532
CICIDS2017_COVERAGE_R1,123,0.4,Utility-Only,validation_PR_AUC,0.03380067422772801,0.02950912716124959,0.0366651983619891
CICIDS2017_COVERAGE_R1,123,0.4,Utility-Only,validation_FPR,0.0256492967042918,0.07506136389007304,0.012135230766712283
CICIDS2017_COVERAGE_R1,123,0.4,Utility-Cost-Ratio,validation_F1,0.023040725745092576,0.00029489100140695597,0.0036624861273837532
CICIDS2017_COVERAGE_R1,123,0.4,Utility-Cost-Ratio,validation_PR_AUC,0.03380067422772801,0.02950912716124959,0.0366651983619891
CICIDS2017_COVERAGE_R1,123,0.4,Utility-Cost-Ratio,validation_FPR,0.0256492967042918,0.07506136389007304,0.012135230766712283
CICIDS2017_COVERAGE_R1,123,0.4,CB-Score,validation_F1,0.0009720854198331356,0.00029489100140695597,0.011673464483626663
CICIDS2017_COVERAGE_R1,123,0.4,CB-Score,validation_PR_AUC,0.02764434501260203,0.02950912716124959,0.03692982956126575
CICIDS2017_COVERAGE_R1,123,0.4,CB-Score,validation_FPR,0.017191278176882242,0.07506136389007304,0.019954776281423378
CICIDS2017_COVERAGE_R1,123,0.4,Historical-DoubleCost,validation_F1,0.0007629868357483011,0.00029489100140695597,0.0016083264308225597
CICIDS2017_COVERAGE_R1,123,0.4,Historical-DoubleCost,validation_PR_AUC,0.027296291857530113,0.02950912716124959,0.03546001600881348
CICIDS2017_COVERAGE_R1,123,0.4,Historical-DoubleCost,validation_FPR,0.01623769568892436,0.07506136389007304,0.023453385023728304
CICIDS2017_COVERAGE_R1,123,0.4,Oort-Style-Adapted,validation_F1,0.010917521750006057,0.0,0.0016064257028112
CICIDS2017_COVERAGE_R1,123,0.4,Oort-Style-Adapted,validation_PR_AUC,0.02927296685590634,0.030148558897878472,0.0280173992277393
CICIDS2017_COVERAGE_R1,123,0.4,Oort-Style-Adapted,validation_FPR,0.025836951329680564,0.0453897231730749,0.0026592480464754
CICIDS2017_COVERAGE_R1,123,0.4,Oracle-Score-Exact,validation_F1,0.0008244536336283674,0.0,0.0001149312407546343
CICIDS2017_COVERAGE_R1,123,0.4,Oracle-Score-Exact,validation_PR_AUC,0.02693285826846213,0.030118287363183137,0.02825814686664123
CICIDS2017_COVERAGE_R1,123,0.4,Oracle-Score-Exact,validation_FPR,0.015586694213730202,0.047685546072401344,0.004371804702629245
CICIDS2017_COVERAGE_R1,123,0.6,Full-Contextual,validation_F1,0.0007096419537200123,0.0,0.0013553695947854986
CICIDS2017_COVERAGE_R1,123,0.6,Full-Contextual,validation_PR_AUC,0.02654184878434655,0.0318073773122044,0.02464645619054047
CICIDS2017_COVERAGE_R1,123,0.6,Full-Contextual,validation_FPR,0.028916049921714294,0.0469664116515975,0.00738454468729511
CICIDS2017_COVERAGE_R1,123,0.6,Random-Budget,validation_F1,0.001008043795380756,0.0003367077911415117,0.0015031403016610644
CICIDS2017_COVERAGE_R1,123,0.6,Random-Budget,validation_PR_AUC,0.026922107940355135,0.031012854921895244,0.028010419396559072
CICIDS2017_COVERAGE_R1,123,0.6,Random-Budget,validation_FPR,0.022119918311375518,0.053616357654807933,0.004409227080054219
CICIDS2017_COVERAGE_R1,123,0.6,Cost-Only,validation_F1,0.000966825983687931,0.0,4.4862534889237833e-05
CICIDS2017_COVERAGE_R1,123,0.6,Cost-Only,validation_PR_AUC,0.025832671515044887,0.031904184684421244,0.025874684534316312
CICIDS2017_COVERAGE_R1,123,0.6,Cost-Only,validation_FPR,0.01696364448366663,0.032093408754045274,0.007113373320276601
CICIDS2017_COVERAGE_R1,123,0.6,Utility-Only,validation_F1,0.0009150735185011643,0.0,0.0015408320493066
CICIDS2017_COVERAGE_R1,123,0.6,Utility-Only,validation_PR_AUC,0.026594594055836356,0.032818902957604874,0.0273374892586764
CICIDS2017_COVERAGE_R1,123,0.6,Utility-Only,validation_FPR,0.015686216143939967,0.0278912429909223,0.0037434030192693
CICIDS2017_COVERAGE_R1,123,0.6,Utility-Cost-Ratio,validation_F1,0.0009150735185011643,0.0,0.0015408320493066
CICIDS2017_COVERAGE_R1,123,0.6,Utility-Cost-Ratio,validation_PR_AUC,0.026594594055836356,0.032818902957604874,0.0273374892586764
CICIDS2017_COVERAGE_R1,123,0.6,Utility-Cost-Ratio,validation_FPR,0.015686216143939967,0.0278912429909223,0.0037434030192693
CICIDS2017_COVERAGE_R1,123,0.6,CB-Score,validation_F1,0.0009592072840936745,0.0,0.0013055090486192612
CICIDS2017_COVERAGE_R1,123,0.6,CB-Score,validation_PR_AUC,0.02632841708936324,0.032818902957604874,0.027002147436601745
CICIDS2017_COVERAGE_R1,123,0.6,CB-Score,validation_FPR,0.016181832484391492,0.0278912429909223,0.008580175320977733
CICIDS2017_COVERAGE_R1,123,0.6,Historical-DoubleCost,validation_F1,0.0009592072840936745,0.0,0.0013055090486192612
CICIDS2017_COVERAGE_R1,123,0.6,Historical-DoubleCost,validation_PR_AUC,0.02632841708936324,0.032818902957604874,0.027002147436601745
CICIDS2017_COVERAGE_R1,123,0.6,Historical-DoubleCost,validation_FPR,0.016181832484391492,0.0278912429909223,0.008580175320977733
CICIDS2017_COVERAGE_R1,123,0.6,Oort-Style-Adapted,validation_F1,0.007210307972349951,0.003977129335781064,0.0017970027461238435
CICIDS2017_COVERAGE_R1,123,0.6,Oort-Style-Adapted,validation_PR_AUC,0.02960764399808571,0.033980276116533994,0.03478168183037386
CICIDS2017_COVERAGE_R1,123,0.6,Oort-Style-Adapted,validation_FPR,0.018661408835202675,0.054529258229648145,0.009063392727305233
CICIDS2017_COVERAGE_R1,123,0.6,Oracle-Score-Exact,validation_F1,0.0009489156176664387,0.0,0.0013680355363370304
CICIDS2017_COVERAGE_R1,123,0.6,Oracle-Score-Exact,validation_PR_AUC,0.02620610512032956,0.032818902957604874,0.02587663286590459
CICIDS2017_COVERAGE_R1,123,0.6,Oracle-Score-Exact,validation_FPR,0.016429409070407307,0.0278912429909223,0.007119873576362654
CICIDS2017_COVERAGE_R1,123,0.8,Full-Contextual,validation_F1,0.0008049151603882447,0.0,0.001423094731292669
CICIDS2017_COVERAGE_R1,123,0.8,Full-Contextual,validation_PR_AUC,0.026466627533059332,0.0318073773122044,0.025580439313380308
CICIDS2017_COVERAGE_R1,123,0.8,Full-Contextual,validation_FPR,0.025712828914750425,0.0469664116515975,0.00596910833068684
CICIDS2017_COVERAGE_R1,123,0.8,Random-Budget,validation_F1,0.0009028783018455173,0.0,0.0014917219358948017
CICIDS2017_COVERAGE_R1,123,0.8,Random-Budget,validation_PR_AUC,0.026359160515225216,0.03197480154946381,0.027965502113972522
CICIDS2017_COVERAGE_R1,123,0.8,Random-Budget,validation_FPR,0.025183945245670532,0.043720741524611695,0.004643441808625661
CICIDS2017_COVERAGE_R1,123,0.8,Cost-Only,validation_F1,0.0009432406218176875,0.0,0.0014208432334270418
CICIDS2017_COVERAGE_R1,123,0.8,Cost-Only,validation_PR_AUC,0.026156879289736753,0.03256074329082471,0.02584317063277298
CICIDS2017_COVERAGE_R1,123,0.8,Cost-Only,validation_FPR,0.02103314426476565,0.03491853222019067,0.0060150919777424185
CICIDS2017_COVERAGE_R1,123,0.8,Utility-Only,validation_F1,0.001988007118055901,0.0,0.0013131976362442
CICIDS2017_COVERAGE_R1,123,0.8,Utility-Only,validation_PR_AUC,0.027721900228259128,0.03363145306994819,0.0286325122029132
CICIDS2017_COVERAGE_R1,123,0.8,Utility-Only,validation_FPR,0.02934522720892109,0.022659417467934536,0.0083459477150922
CICIDS2017_COVERAGE_R1,123,0.8,Utility-Cost-Ratio,validation_F1,0.001988007118055901,0.0,0.0013131976362442
CICIDS2017_COVERAGE_R1,123,0.8,Utility-Cost-Ratio,validation_PR_AUC,0.027721900228259128,0.03363145306994819,0.0286325122029132
CICIDS2017_COVERAGE_R1,123,0.8,Utility-Cost-Ratio,validation_FPR,0.02934522720892109,0.022659417467934536,0.0083459477150922
CICIDS2017_COVERAGE_R1,123,0.8,CB-Score,validation_F1,0.0009303863544968455,0.0,0.001503850210434428
CICIDS2017_COVERAGE_R1,123,0.8,CB-Score,validation_PR_AUC,0.025999646744839986,0.031309279550692466,0.026593078046716432
CICIDS2017_COVERAGE_R1,123,0.8,CB-Score,validation_FPR,0.016044009242349836,0.05210690149291162,0.004444588687729474
CICIDS2017_COVERAGE_R1,123,0.8,Historical-DoubleCost,validation_F1,0.0009303863544968455,0.0,0.001503850210434428
CICIDS2017_COVERAGE_R1,123,0.8,Historical-DoubleCost,validation_PR_AUC,0.025999646744839986,0.031309279550692466,0.026593078046716432
CICIDS2017_COVERAGE_R1,123,0.8,Historical-DoubleCost,validation_FPR,0.016044009242349836,0.05210690149291162,0.004444588687729474
CICIDS2017_COVERAGE_R1,123,0.8,Oort-Style-Adapted,validation_F1,0.0019684688369266613,0.0002336163136969987,0.001956641698292914
CICIDS2017_COVERAGE_R1,123,0.8,Oort-Style-Adapted,validation_PR_AUC,0.026668055984136473,0.030126872553318827,0.029225426377934707
CICIDS2017_COVERAGE_R1,123,0.8,Oort-Style-Adapted,validation_FPR,0.01951037982953951,0.061039964047837854,0.00686853791984735
CICIDS2017_COVERAGE_R1,123,0.8,Oracle-Score-Exact,validation_F1,0.0009303863544968455,0.0,0.001503850210434428
CICIDS2017_COVERAGE_R1,123,0.8,Oracle-Score-Exact,validation_PR_AUC,0.025999646744839986,0.031309279550692466,0.026593078046716432
CICIDS2017_COVERAGE_R1,123,0.8,Oracle-Score-Exact,validation_FPR,0.016044009242349836,0.05210690149291162,0.004444588687729474
CICIDS2017_COVERAGE_R1,123,1.0,Full-Contextual,validation_F1,0.0008736670424998781,0.0,0.0014542106308940842
CICIDS2017_COVERAGE_R1,123,1.0,Full-Contextual,validation_PR_AUC,0.026373082304192618,0.03180737122081296,0.026230886193622998
CICIDS2017_COVERAGE_R1,123,1.0,Full-Contextual,validation_FPR,0.02351537229864537,0.046960381535559995,0.005326041720894352
CICIDS2017_COVERAGE_R1,123,1.0,Random-Budget,validation_F1,0.0008729367643319513,0.0,0.001454829425611176
CICIDS2017_COVERAGE_R1,123,1.0,Random-Budget,validation_PR_AUC,0.026371694326737832,0.03180737673952891,0.0261885323881291
CICIDS2017_COVERAGE_R1,123,1.0,Random-Budget,validation_FPR,0.02353821492048076,0.04696584473684673,0.005313911111583541
CICIDS2017_COVERAGE_R1,123,1.0,Cost-Only,validation_F1,0.0008728521020453503,0.0,0.0014548936363273477
CICIDS2017_COVERAGE_R1,123,1.0,Cost-Only,validation_PR_AUC,0.02637164285922515,0.0318073773122044,0.026184137444041435
CICIDS2017_COVERAGE_R1,123,1.0,Cost-Only,validation_FPR,0.023540773973373508,0.0469664116515975,0.005312652349848944
CICIDS2017_COVERAGE_R1,123,1.0,Utility-Only,validation_F1,0.0012134923904696328,0.0,0.0015372790161414
CICIDS2017_COVERAGE_R1,123,1.0,Utility-Only,validation_PR_AUC,0.026531866160928372,0.0318073773122044,0.0289694943609946
CICIDS2017_COVERAGE_R1,123,1.0,Utility-Only,validation_FPR,0.027242860161626654,0.0469664116515975,0.0038047702818802
CICIDS2017_COVERAGE_R1,123,1.0,Utility-Cost-Ratio,validation_F1,0.0012134923904696328,0.0,0.0015372790161414
CICIDS2017_COVERAGE_R1,123,1.0,Utility-Cost-Ratio,validation_PR_AUC,0.026531866160928372,0.0318073773122044,0.0289694943609946
CICIDS2017_COVERAGE_R1,123,1.0,Utility-Cost-Ratio,validation_FPR,0.027242860161626654,0.0469664116515975,0.0038047702818802
CICIDS2017_COVERAGE_R1,123,1.0,CB-Score,validation_F1,0.0009443402317241158,0.0,0.0014695655979744108
CICIDS2017_COVERAGE_R1,123,1.0,CB-Score,validation_PR_AUC,0.026015705639250812,0.03214184231071362,0.026121547906882914
CICIDS2017_COVERAGE_R1,123,1.0,CB-Score,validation_FPR,0.019585434822877588,0.04413763067500575,0.005031832987698051
CICIDS2017_COVERAGE_R1,123,1.0,Historical-DoubleCost,validation_F1,0.0009443402317241158,0.0,0.0014695655979744108
CICIDS2017_COVERAGE_R1,123,1.0,Historical-DoubleCost,validation_PR_AUC,0.026015705639250812,0.03214184231071362,0.026121547906882914
CICIDS2017_COVERAGE_R1,123,1.0,Historical-DoubleCost,validation_FPR,0.019585434822877588,0.04413763067500575,0.005031832987698051
CICIDS2017_COVERAGE_R1,123,1.0,Oort-Style-Adapted,validation_F1,0.0012134923904696328,0.0,0.0015372790161414
CICIDS2017_COVERAGE_R1,123,1.0,Oort-Style-Adapted,validation_PR_AUC,0.026531866160928372,0.0318073773122044,0.0289694943609946
CICIDS2017_COVERAGE_R1,123,1.0,Oort-Style-Adapted,validation_FPR,0.027242860161626654,0.0469664116515975,0.0038047702818802
CICIDS2017_COVERAGE_R1,123,1.0,Oracle-Score-Exact,validation_F1,0.0009443402317241158,0.0,0.0014695655979744108
CICIDS2017_COVERAGE_R1,123,1.0,Oracle-Score-Exact,validation_PR_AUC,0.026015705639250812,0.03214184231071362,0.026121547906882914
CICIDS2017_COVERAGE_R1,123,1.0,Oracle-Score-Exact,validation_FPR,0.019585434822877588,0.04413763067500575,0.005031832987698051
CICIDS2017_COVERAGE_R1,777,0.1,Full-Contextual,validation_F1,0.0,0.0,0.0
CICIDS2017_COVERAGE_R1,777,0.1,Full-Contextual,validation_PR_AUC,0.030483640452648734,0.0289803864853274,0.027188303200395687
CICIDS2017_COVERAGE_R1,777,0.1,Full-Contextual,validation_FPR,0.034577510899933356,0.054061796603233,0.04283821545878623
CICIDS2017_COVERAGE_R1,777,0.1,Random-Budget,validation_F1,0.00032331320336586884,0.0,0.0
CICIDS2017_COVERAGE_R1,777,0.1,Random-Budget,validation_PR_AUC,0.02906370521728515,0.033998074762839614,0.029379749648646078
CICIDS2017_COVERAGE_R1,777,0.1,Random-Budget,validation_FPR,0.006058355298242389,0.0005267087161614318,0.0027196623098571524
CICIDS2017_COVERAGE_R1,777,0.1,Cost-Only,validation_F1,0.00017897730370512022,0.0,0.0
CICIDS2017_COVERAGE_R1,777,0.1,Cost-Only,validation_PR_AUC,0.029293093407352346,0.03220550723032656,0.027994348628572568
CICIDS2017_COVERAGE_R1,777,0.1,Cost-Only,validation_FPR,0.002904819404521081,0.0003183540579753801,0.0010857657910441343
CICIDS2017_COVERAGE_R1,777,0.1,Utility-Only,validation_F1,0.00374256141714736,0.00039355709977274795,0.0
CICIDS2017_COVERAGE_R1,777,0.1,Utility-Only,validation_PR_AUC,0.0287434093617696,0.02984496011447159,0.025574949819048357
CICIDS2017_COVERAGE_R1,777,0.1,Utility-Only,validation_FPR,0.013931001794308836,0.0336498849307913,0.003040056258320443
CICIDS2017_COVERAGE_R1,777,0.1,Utility-Cost-Ratio,validation_F1,0.00374256141714736,0.00039355709977274795,0.0
CICIDS2017_COVERAGE_R1,777,0.1,Utility-Cost-Ratio,validation_PR_AUC,0.0287434093617696,0.02984496011447159,0.025574949819048357
CICIDS2017_COVERAGE_R1,777,0.1,Utility-Cost-Ratio,validation_FPR,0.013931001794308836,0.0336498849307913,0.003040056258320443
CICIDS2017_COVERAGE_R1,777,0.1,CB-Score,validation_F1,0.004392783972408928,0.00039355709977274795,0.0
CICIDS2017_COVERAGE_R1,777,0.1,CB-Score,validation_PR_AUC,0.02850611435200425,0.02984496011447159,0.026540755450486894
CICIDS2017_COVERAGE_R1,777,0.1,CB-Score,validation_FPR,0.011907156033603055,0.0336498849307913,0.0025879318233205865
CICIDS2017_COVERAGE_R1,777,0.1,Historical-DoubleCost,validation_F1,0.004392783972408928,0.00039355709977274795,0.0
CICIDS2017_COVERAGE_R1,777,0.1,Historical-DoubleCost,validation_PR_AUC,0.02850611435200425,0.02984496011447159,0.026540755450486894
CICIDS2017_COVERAGE_R1,777,0.1,Historical-DoubleCost,validation_FPR,0.011907156033603055,0.0336498849307913,0.0025879318233205865
CICIDS2017_COVERAGE_R1,777,0.1,Oort-Style-Adapted,validation_F1,0.010270427135562572,0.0,0.0
CICIDS2017_COVERAGE_R1,777,0.1,Oort-Style-Adapted,validation_PR_AUC,0.033309211679963834,0.0326386425523438,0.0323257744460118
CICIDS2017_COVERAGE_R1,777,0.1,Oort-Style-Adapted,validation_FPR,0.0226728868324257,0.0004297114794352,0.0005524861878453
CICIDS2017_COVERAGE_R1,777,0.1,Oracle-Score-Exact,validation_F1,0.004392783972408928,0.00039355709977274795,0.0
CICIDS2017_COVERAGE_R1,777,0.1,Oracle-Score-Exact,validation_PR_AUC,0.02850611435200425,0.02984496011447159,0.026540755450486894
CICIDS2017_COVERAGE_R1,777,0.1,Oracle-Score-Exact,validation_FPR,0.011907156033603055,0.0336498849307913,0.0025879318233205865
CICIDS2017_COVERAGE_R1,777,0.2,Full-Contextual,validation_F1,0.0006392964936850497,0.0,0.00043838520908682285
CICIDS2017_COVERAGE_R1,777,0.2,Full-Contextual,validation_PR_AUC,0.02908876606021646,0.0289803864853274,0.02645550765943061
CICIDS2017_COVERAGE_R1,777,0.2,Full-Contextual,validation_FPR,0.03228612548920179,0.054061796603233,0.0029256336722620346
CICIDS2017_COVERAGE_R1,777,0.2,Random-Budget,validation_F1,0.006770971690285257,0.0,0.17432354839427594
CICIDS2017_COVERAGE_R1,777,0.2,Random-Budget,validation_PR_AUC,0.02879790956900337,0.03494092507158988,0.08085958551500252
CICIDS2017_COVERAGE_R1,777,0.2,Random-Budget,validation_FPR,0.027229761613858955,0.0005430076263005732,0.03519151604896613
CICIDS2017_COVERAGE_R1,777,0.2,Cost-Only,validation_F1,0.0,0.0,0.0
CICIDS2017_COVERAGE_R1,777,0.2,Cost-Only,validation_PR_AUC,0.029488831408355006,0.029971064356723615,0.029258767716777816
CICIDS2017_COVERAGE_R1,777,0.2,Cost-Only,validation_FPR,0.0020850470074841743,0.03865052956165397,0.0006527601146155261
CICIDS2017_COVERAGE_R1,777,0.2,Utility-Only,validation_F1,0.012387551109611471,0.006919795798723288,0.0
CICIDS2017_COVERAGE_R1,777,0.2,Utility-Only,validation_PR_AUC,0.031626918206096,0.032632431786160265,0.0303284585019879
CICIDS2017_COVERAGE_R1,777,0.2,Utility-Only,validation_FPR,0.024307912083473625,0.027776676500562564,0.0004092490280335
CICIDS2017_COVERAGE_R1,777,0.2,Utility-Cost-Ratio,validation_F1,0.012387551109611471,0.006919795798723288,0.0
CICIDS2017_COVERAGE_R1,777,0.2,Utility-Cost-Ratio,validation_PR_AUC,0.031626918206096,0.032632431786160265,0.0303284585019879
CICIDS2017_COVERAGE_R1,777,0.2,Utility-Cost-Ratio,validation_FPR,0.024307912083473625,0.027776676500562564,0.0004092490280335
CICIDS2017_COVERAGE_R1,777,0.2,CB-Score,validation_F1,0.005373390854507423,0.0,0.00039921550370737927
CICIDS2017_COVERAGE_R1,777,0.2,CB-Score,validation_PR_AUC,0.029609617665217195,0.03506807702079053,0.02865435331757922
CICIDS2017_COVERAGE_R1,777,0.2,CB-Score,validation_FPR,0.018592134689390426,0.000298248886480652,0.00773120324339778
CICIDS2017_COVERAGE_R1,777,0.2,Historical-DoubleCost,validation_F1,0.016091373582172865,0.0,0.0
CICIDS2017_COVERAGE_R1,777,0.2,Historical-DoubleCost,validation_PR_AUC,0.03319187854287054,0.03483602806386904,0.02879262688214189
CICIDS2017_COVERAGE_R1,777,0.2,Historical-DoubleCost,validation_FPR,0.009471684219684633,0.0015467033271154,0.0024212503863979364
CICIDS2017_COVERAGE_R1,777,0.2,Oort-Style-Adapted,validation_F1,0.019446289815355622,0.006919795798723288,0.06657860011735495
CICIDS2017_COVERAGE_R1,777,0.2,Oort-Style-Adapted,validation_PR_AUC,0.03133365471583434,0.032632431786160265,0.035251976109800354
CICIDS2017_COVERAGE_R1,777,0.2,Oort-Style-Adapted,validation_FPR,0.0328857273200629,0.027776676500562564,0.06904589073530923
CICIDS2017_COVERAGE_R1,777,0.2,Oracle-Score-Exact,validation_F1,0.0011860380399109681,0.0,0.0
CICIDS2017_COVERAGE_R1,777,0.2,Oracle-Score-Exact,validation_PR_AUC,0.030103713275923094,0.03506807702079053,0.028185738512773447
CICIDS2017_COVERAGE_R1,777,0.2,Oracle-Score-Exact,validation_FPR,0.01113729271790854,0.000298248886480652,0.00253726426224888
CICIDS2017_COVERAGE_R1,777,0.4,Full-Contextual,validation_F1,0.0007096825522482579,0.0,0.0
CICIDS2017_COVERAGE_R1,777,0.4,Full-Contextual,validation_PR_AUC,0.02782493155871869,0.0289803864853274,0.02624637982677293
CICIDS2017_COVERAGE_R1,777,0.4,Full-Contextual,validation_FPR,0.02268606709556353,0.054061796603233,0.00376108149129546
CICIDS2017_COVERAGE_R1,777,0.4,Random-Budget,validation_F1,0.000286977185420367,0.0,0.0
CICIDS2017_COVERAGE_R1,777,0.4,Random-Budget,validation_PR_AUC,0.027284527515925392,0.03416074919987774,0.03217964241125247
CICIDS2017_COVERAGE_R1,777,0.4,Random-Budget,validation_FPR,0.014904462753785985,0.0010296526027550688,0.005284252165937411
CICIDS2017_COVERAGE_R1,777,0.4,Cost-Only,validation_F1,0.0,0.0,0.0
CICIDS2017_COVERAGE_R1,777,0.4,Cost-Only,validation_PR_AUC,0.02910844140175299,0.03524848364553728,0.028348372736177626
