cell_id,dataset_protocol,selection,aggregation,model_attack,reported_utility,beta,seed,rounds,role,expected,test_F1,test_PR_AUC,test_FPR,mean_malicious_selection_rate,mean_malicious_budget_fraction,malicious_reported_utility_mean,malicious_actual_utility_mean,benign_reported_utility_mean,malicious_update_norm_mean,benign_update_norm_mean,malicious_cosine_to_benign_mean,clean_F1,clean_PR_AUC,clean_FPR,attack_success_F1_drop,attack_success_PR_AUC_drop,attack_success_FPR_increase,honest_F1,honest_PR_AUC,honest_FPR,honest_malicious_selection_rate,honest_malicious_budget_fraction,forged_minus_honest_F1,forged_minus_honest_PR_AUC,forged_minus_honest_FPR,forged_minus_honest_malicious_selection_rate,forged_minus_honest_malicious_budget_fraction
ROB__CICIDS2017_COVERAGE_R1__CB-Score__Norm-Clipped-Averaging__clean__forged__seed2026,CICIDS2017_COVERAGE_R1,CB-Score,Norm-Clipped-Averaging,clean,forged_inflated,0.4,2026,30,metadata_falsification_extension,1,0.0027244636904300446,0.17417229890823083,0.0011553225161420432,0.8333333333333334,0.835052156313538,1.064789169390379,0.06478916939037917,0.08829336038875672,1.0383563655425219,1.1545643260109917,0.7754595836003622,0.0027244636904300446,0.17417229890823083,0.0011553225161420432,0.0,0.0,0.0,0.0031631453019181637,0.175399898446665,0.029559849466261508,0.0,0.0,-0.00043868161148811905,-0.001227599538434182,-0.028404526950119465,0.8333333333333334,0.835052156313538
ROB__CICIDS2017_COVERAGE_R1__CB-Score__Norm-Clipped-Averaging__clean__forged__seed3407,CICIDS2017_COVERAGE_R1,CB-Score,Norm-Clipped-Averaging,clean,forged_inflated,0.4,3407,30,metadata_falsification_extension,1,0.0030998826472997806,0.17933895357540308,0.0012100123393913706,0.8166666666666667,0.8172512980901662,1.0355625553356635,0.03556255533566338,0.10272042110017202,1.0772796380317007,1.008148309562998,0.5322994147737821,0.0030998826472997806,0.17933895357540308,0.0012100123393913706,0.0,0.0,0.0,0.0024412707924143058,0.16980657040519362,0.0005981699417895194,0.0,0.0,0.0006586118548854748,0.009532383170209463,0.0006118423976018512,0.8166666666666667,0.8172512980901662
ROB__CICIDS2017_COVERAGE_R1__CB-Score__Norm-Clipped-Averaging__clean__forged__seed11,CICIDS2017_COVERAGE_R1,CB-Score,Norm-Clipped-Averaging,clean,forged_inflated,0.4,11,30,metadata_falsification_extension,1,0.0024411082631514707,0.16396980188156807,0.0006186786255080172,0.8,0.8001020633360427,1.157404277606969,0.15740427760696918,0.04715737045829779,0.9161526031609739,1.0592818278558807,0.5103955430703031,0.0024411082631514707,0.16396980188156807,0.0006186786255080172,0.0,0.0,0.0,0.0027097709298295365,0.1696530650959771,0.017945098253685583,0.0,0.0,-0.00026866266667806586,-0.00568326321440904,-0.017326419628177565,0.8,0.8001020633360427
ROB__CICIDS2017_COVERAGE_R1__CB-Score__Norm-Clipped-Averaging__clean__forged__seed314,CICIDS2017_COVERAGE_R1,CB-Score,Norm-Clipped-Averaging,clean,forged_inflated,0.4,314,30,metadata_falsification_extension,1,0.003429734693425973,0.1737438876981044,0.0013638274672801041,0.7333333333333333,0.734445980789846,1.1744550905156255,0.17445509051562547,0.1498109114141633,1.078124920228771,0.9758690880298381,0.49666061004002887,0.003429734693425973,0.1737438876981044,0.0013638274672801041,0.0,0.0,0.0,0.0028591376043086538,0.16664459869781661,0.0009433994510508991,0.0,0.0,0.0005705970891173194,0.007099289000287778,0.00042042801622920497,0.7333333333333333,0.734445980789846
ROB__CICIDS2017_COVERAGE_R1__CB-Score__Norm-Clipped-Averaging__clean__forged__seed2718,CICIDS2017_COVERAGE_R1,CB-Score,Norm-Clipped-Averaging,clean,forged_inflated,0.4,2718,30,metadata_falsification_extension,1,0.002930663173552985,0.17118086066791047,0.00040333744646379023,0.9333333333333333,0.9335710494653889,1.0285306490754742,0.028530649075473993,0.016972124379934724,0.9723766087863747,1.054867778194819,0.5949780315988593,0.002930663173552985,0.17118086066791047,0.00040333744646379023,0.0,0.0,0.0,0.0029496889519732977,0.18219540520576377,0.0007314763859597552,0.0,0.0,-1.9025778420312788e-05,-0.011014544537853305,-0.0003281389394959649,0.9333333333333333,0.9335710494653889
ROB__CICIDS2017_COVERAGE_R1__CB-Score__Norm-Clipped-Averaging__clean__forged__seed9001,CICIDS2017_COVERAGE_R1,CB-Score,Norm-Clipped-Averaging,clean,forged_inflated,0.4,9001,30,metadata_falsification_extension,1,0.0036992590472206014,0.1887796461720659,0.0028336164671057804,0.85,0.8501929355165712,1.024948220475726,0.02494822047572614,0.19393341815937798,0.9157023283867214,1.049821946849489,0.4123739312092463,0.0036992590472206014,0.1887796461720659,0.0028336164671057804,0.0,0.0,0.0,0.0028459009324637526,0.1772064667922184,0.009574137182585393,0.0,0.0,0.0008533581147568488,0.011573179379847504,-0.006740520715479613,0.85,0.8501929355165712
ROB__CICIDS2017_COVERAGE_R1__CB-Score__Norm-Clipped-Averaging__clean__forged__seed2027,CICIDS2017_COVERAGE_R1,CB-Score,Norm-Clipped-Averaging,clean,forged_inflated,0.4,2027,30,metadata_falsification_extension,1,0.02406474205671336,0.1935137168739826,0.009245998243089429,0.9666666666666667,0.9667067208208482,1.0152684159259446,0.015268415925944539,0.15444644022068083,0.8906703693819356,1.0241684469327494,0.3864259093999863,0.02406474205671336,0.1935137168739826,0.009245998243089429,0.0,0.0,0.0,0.0032885298726522323,0.2220045430245922,0.0021773385881138506,0.0,0.0,0.020776212184061126,-0.028490826150609577,0.007068659654975579,0.9666666666666667,0.9667067208208482
ROB__CICIDS2017_COVERAGE_R1__CB-Score__Norm-Clipped-Averaging__label-flip__forged__seed42,CICIDS2017_COVERAGE_R1,CB-Score,Norm-Clipped-Averaging,label-flip,forged_inflated,0.4,42,30,metadata_falsification_extension,1,0.0015630372940698366,0.14861056628409766,0.020713770555682784,0.5666666666666667,0.5671799901760963,0.7797002647499421,-0.22029973525005772,0.08900842347153762,1.2134421995601297,1.3215583360005434,0.03481537486335986,0.0028321459543124363,0.228984139572741,0.0038829774507022517,0.0012691086602425997,0.08037357328864334,0.01683079310498053,0.002807529484586221,0.22941081962166154,0.0017500743439784795,0.14166666666666666,0.14225544993460223,-0.0012444921905163844,-0.08080025333756388,0.018963696211704305,0.425,0.42492454024149406
ROB__CICIDS2017_COVERAGE_R1__CB-Score__Norm-Clipped-Averaging__label-flip__forged__seed123,CICIDS2017_COVERAGE_R1,CB-Score,Norm-Clipped-Averaging,label-flip,forged_inflated,0.4,123,30,metadata_falsification_extension,1,0.0028920498140825117,0.18903587334364813,0.03992015285805598,0.7416666666666667,0.7415431982076465,0.8432842408631419,-0.15671575913685787,0.31227037221333,1.0300235393194805,1.2966169073118743,-0.3054461597238616,0.0034555704460122495,0.17477179960000805,0.0010288522998779734,0.0005635206319297378,-0.014264073743640082,0.03889130055817801,0.0028641843735429293,0.17544317558812986,0.0003999193325107072,0.0,0.0,2.7865440539582426e-05,0.013592697755518274,0.039520233525545276,0.7416666666666667,0.7415431982076465
ROB__CICIDS2017_COVERAGE_R1__CB-Score__Norm-Clipped-Averaging__label-flip__forged__seed777,CICIDS2017_COVERAGE_R1,CB-Score,Norm-Clipped-Averaging,label-flip,forged_inflated,0.4,777,30,metadata_falsification_extension,1,0.0007809284606211547,0.16643999169443288,0.016714577230575713,0.75,0.7479202892015222,0.9583853489075402,-0.04161465109245962,0.40682568692299464,0.7917906495799595,1.446815175099782,-0.2112514313413865,0.008208872662905188,0.1787857706157946,0.000639187309226515,0.007427944202284034,0.01234577892136171,0.016075389921349197,0.0024401876726155482,0.16650397578300874,0.0007348944999128381,0.008333333333333333,0.008305763515168365,-0.0016592592119943936,-6.398408857585802e-05,0.015979682730662876,0.7416666666666667,0.7396145256863539
ROB__CICIDS2017_COVERAGE_R1__CB-Score__Norm-Clipped-Averaging__label-flip__forged__seed2026,CICIDS2017_COVERAGE_R1,CB-Score,Norm-Clipped-Averaging,label-flip,forged_inflated,0.4,2026,30,metadata_falsification_extension,1,0.001592974980336715,0.14917775810181608,0.03598932181201057,0.775,0.7751380713011901,0.6558671768880682,-0.3441328231119318,0.13472927025095152,1.2413140889708578,1.4003442536705133,-0.09640902912554641,0.0027244636904300446,0.17417229890823083,0.0011553225161420432,0.0011314887100933296,0.02499454080641475,0.03483399929586852,0.002620038856508465,0.1723005118474765,0.000427264244135371,0.025,0.024876734386014267,-0.00102706387617175,-0.023122753745660418,0.0355620575678752,0.75,0.7502613369151758
ROB__CICIDS2017_COVERAGE_R1__CB-Score__Norm-Clipped-Averaging__label-flip__forged__seed3407,CICIDS2017_COVERAGE_R1,CB-Score,Norm-Clipped-Averaging,label-flip,forged_inflated,0.4,3407,30,metadata_falsification_extension,1,0.0024666118530699316,0.1572354086386632,0.00020166872323189512,0.7416666666666667,0.7413728370645329,0.7999247969991116,-0.20007520300088852,0.18436289131210104,1.3504427086756539,1.1984014819413116,-0.15578572324787573,0.0030998826472997806,0.17933895357540308,0.0012100123393913706,0.000633270794229849,0.022103544936739883,-0.0010083436161594755,0.0026652156048373662,0.16663140882321237,0.0003315570534490479,0.09444444444444443,0.09381242579953515,-0.00019860375176743465,-0.00939600018454917,-0.00012988833021715276,0.6472222222222223,0.6475604112649977
ROB__CICIDS2017_COVERAGE_R1__CB-Score__Norm-Clipped-Averaging__label-flip__forged__seed11,CICIDS2017_COVERAGE_R1,CB-Score,Norm-Clipped-Averaging,label-flip,forged_inflated,0.4,11,30,metadata_falsification_extension,1,0.052642397582684124,0.21804280705518075,0.016765848939871958,0.8416666666666667,0.8402305802205284,0.9959161776805183,-0.004083822319481771,0.17922814643586335,0.6885341236716774,1.450424608016937,-0.02092703161890514,0.0024411082631514707,0.16396980188156807,0.0006186786255080172,-0.05020128931953265,-0.05407300517361269,0.01614717031436394,0.012639575624611153,0.190487255126161,0.004122245427418059,0.025,0.02496977502965877,0.04000282195807297,0.02755555192901976,0.012643603512453899,0.8166666666666667,0.8152608051908696
ROB__CICIDS2017_COVERAGE_R1__CB-Score__Norm-Clipped-Averaging__label-flip__forged__seed314,CICIDS2017_COVERAGE_R1,CB-Score,Norm-Clipped-Averaging,label-flip,forged_inflated,0.4,314,30,metadata_falsification_extension,1,0.000375947701497525,0.19233488417137554,0.020194217234814175,0.8416666666666667,0.8404278907676326,0.9824109070330261,-0.017589092966973877,0.2021956750090638,0.6972984253306476,1.4560635193179394,-0.018124430397680642,0.003429734693425973,0.1737438876981044,0.0013638274672801041,0.003053786991928448,-0.018590996473271143,0.01883038976753407,0.002445286709866732,0.16307176716191643,9.228907673324013e-05,0.025,0.024957548280084355,-0.0020693390083692067,0.029263117009459105,0.020101928158080935,0.8166666666666667,0.8154703424875482
ROB__CICIDS2017_COVERAGE_R1__CB-Score__Norm-Clipped-Averaging__label-flip__forged__seed2718,CICIDS2017_COVERAGE_R1,CB-Score,Norm-Clipped-Averaging,label-flip,forged_inflated,0.4,2718,30,metadata_falsification_extension,1,0.0011519107572297556,0.17916200221252487,0.0310262203521341,0.7583333333333333,0.7551989597042819,0.9838927807437898,-0.016107219256210187,0.25400550812628464,0.7105572301730072,1.4101832040898654,-0.14911293033510448,0.002930663173552985,0.17118086066791047,0.00040333744646379023,0.0017787524163232293,-0.007981141544614406,0.03062288290567031,0.003194214921863736,0.18909416383971372,0.000639187309226515,0.11666666666666667,0.11600682142866876,-0.00204230416463398,-0.009932161627188851,0.030387033042907585,0.6416666666666666,0.639192138275613
ROB__CICIDS2017_COVERAGE_R1__CB-Score__Norm-Clipped-Averaging__label-flip__forged__seed9001,CICIDS2017_COVERAGE_R1,CB-Score,Norm-Clipped-Averaging,label-flip,forged_inflated,0.4,9001,30,metadata_falsification_extension,1,0.014524298704204724,0.18208409867831724,0.026565581643360828,0.7916666666666666,0.7892078939090521,1.001522569298588,0.001522569298588097,0.25038900758400495,0.7534062909413638,1.4921135197388542,-0.16530719957210951,0.0036992590472206014,0.1887796461720659,0.0028336164671057804,-0.010825039656984121,0.006695547493748677,0.023731965176255046,0.0032367122983982706,0.18277974267661037,0.0008100930068806634,0.0861111111111111,0.08549124847203596,0.011287586405806453,-0.0006956439982931384,0.025755488636480164,0.7055555555555555,0.7037166454370162
ROB__CICIDS2017_COVERAGE_R1__CB-Score__Norm-Clipped-Averaging__label-flip__forged__seed2027,CICIDS2017_COVERAGE_R1,CB-Score,Norm-Clipped-Averaging,label-flip,forged_inflated,0.4,2027,30,metadata_falsification_extension,1,0.0011876113385629902,0.15403964742925333,0.02085733134171227,0.7666666666666667,0.7666961775956023,0.9813487183949985,-0.01865128160500152,0.4121841101510388,0.7721172836530408,1.4413445278266637,-0.2721280923837589,0.02406474205671336,0.1935137168739826,0.009245998243089429,0.022877130718150368,0.03947406944472928,0.01161133309862284,0.017764051342708198,0.2346446830945898,0.0022730457788001737,0.041666666666666664,0.04155069134749049,-0.016576440004145206,-0.08060503566533647,0.018584285562912094,0.7250000000000001,0.7251454862481118
ROB__CICIDS2017_COVERAGE_R1__CB-Score__Norm-Clipped-Averaging__sign-flip__forged__seed42,CICIDS2017_COVERAGE_R1,CB-Score,Norm-Clipped-Averaging,sign-flip,forged_inflated,0.4,42,30,metadata_falsification_extension,1,0.3804643145293643,0.23492184700999763,1.0,0.9777777777777777,0.9779761292510842,1.03139083876184,0.03139083876184015,0.02653988491884318,10.475827335317732,2.2246677188430652,-0.9267827881707086,0.0028321459543124363,0.228984139572741,0.0038829774507022517,-0.3776321685750519,-0.005937707437256634,0.9961170225492978,0.001656982524357643,0.2289902465565028,0.002115812536958357,0.27777777777777773,0.28043029944144704,0.37880733200500666,0.005931600453494834,0.9978841874630416,0.7,0.6975458298096372
ROB__CICIDS2017_COVERAGE_R1__CB-Score__Norm-Clipped-Averaging__sign-flip__forged__seed123,CICIDS2017_COVERAGE_R1,CB-Score,Norm-Clipped-Averaging,sign-flip,forged_inflated,0.4,123,30,metadata_falsification_extension,1,0.3804643145293643,0.23492184700999763,1.0,1.0,1.0,1.0168880244845873,0.016888024484587164,0.014741237291675053,11.705820696819128,2.404853240950318,-0.9808739450242784,0.0034555704460122495,0.17477179960000805,0.0010288522998779734,-0.37700874408335205,-0.06015004740998958,0.9989711477001221,0.020889891952594337,0.18597148375632713,0.003175427862414077,0.225,0.22819494431728093,0.35957442257676997,0.0489503632536705,0.9968245721375859,0.775,0.7718050556827191
ROB__CICIDS2017_COVERAGE_R1__CB-Score__Norm-Clipped-Averaging__sign-flip__forged__seed777,CICIDS2017_COVERAGE_R1,CB-Score,Norm-Clipped-Averaging,sign-flip,forged_inflated,0.4,777,30,metadata_falsification_extension,1,0.3804643145293643,0.23492184700999763,1.0,0.9888888888888888,0.9890153078046253,1.0271618374230422,0.027161837423042307,0.04371167854737054,12.136178626653782,2.354096128071861,-0.9749541680018107,0.008208872662905188,0.1787857706157946,0.000639187309226515,-0.3722554418664591,-0.05613607639420304,0.9993608126907735,0.011789600967351875,0.1720151372875079,0.0526389548774777,0.041666666666666664,0.04228404332165384,0.3686747135620124,0.06290670972248974,0.9473610451225223,0.9472222222222222,0.9467312644829715
ROB__CICIDS2017_COVERAGE_R1__CB-Score__Norm-Clipped-Averaging__sign-flip__forged__seed2026,CICIDS2017_COVERAGE_R1,CB-Score,Norm-Clipped-Averaging,sign-flip,forged_inflated,0.4,2026,30,metadata_falsification_extension,1,0.3804643145293643,0.23492184700999763,1.0,1.0,1.0,1.0109967014265044,0.010996701426504569,0.01181397397990272,13.06036292842201,2.5741617196487296,-0.9928972668117947,0.0027244636904300446,0.17417229890823083,0.0011553225161420432,-0.37773985083893424,-0.060749548101766804,0.998844677483858,0.0028611668681312588,0.1750611317936722,0.0007246401580535892,0.10555555555555556,0.10723383779471267,0.37760314766123304,0.05986071521632544,0.9992753598419464,0.8944444444444445,0.8927661622052874
ROB__CICIDS2017_COVERAGE_R1__CB-Score__Norm-Clipped-Averaging__sign-flip__forged__seed3407,CICIDS2017_COVERAGE_R1,CB-Score,Norm-Clipped-Averaging,sign-flip,forged_inflated,0.4,3407,30,metadata_falsification_extension,1,0.0,0.23492184700999763,0.0,1.0,1.0,1.0254304799863578,0.025430479986357904,0.019436723232035005,12.60793485676379,2.2370119481754385,-0.9854807555675507,0.0030998826472997806,0.17933895357540308,0.0012100123393913706,0.0030998826472997806,-0.05558289343459455,-0.0012100123393913706,0.0,0.23491400346788016,0.0,0.13333333333333333,0.13457875013574677,0.0,7.843542117469404e-06,0.0,0.8666666666666667,0.8654212498642533
ROB__CICIDS2017_COVERAGE_R1__CB-Score__Norm-Clipped-Averaging__sign-flip__forged__seed11,CICIDS2017_COVERAGE_R1,CB-Score,Norm-Clipped-Averaging,sign-flip,forged_inflated,0.4,11,30,metadata_falsification_extension,1,0.3804643145293643,0.23492184700999763,1.0,1.0,1.0,1.0209621810280505,0.02096218102805048,0.015819794028725506,12.98371762983638,2.4593196591938,-0.9893445471922556,0.0024411082631514707,0.16396980188156807,0.0006186786255080172,-0.37802320626621283,-0.07095204512842956,0.999381321374492,0.38192903242264226,0.2781752640933339,0.9938097956309667,0.07777777777777777,0.07823547979872116,-0.0014647178932779559,-0.04325341708333624,0.006190204369033281,0.9222222222222223,0.9217645202012789
ROB__CICIDS2017_COVERAGE_R1__CB-Score__Norm-Clipped-Averaging__sign-flip__forged__seed314,CICIDS2017_COVERAGE_R1,CB-Score,Norm-Clipped-Averaging,sign-flip,forged_inflated,0.4,314,30,metadata_falsification_extension,1,0.3804643145293643,0.23492184700999763,1.0,1.0,1.0,1.0078928265571614,0.007892826557161304,0.014623298773443387,12.887020602844192,2.582232255225135,-0.985923601521386,0.003429734693425973,0.1737438876981044,0.0013638274672801041,-0.37703457983593835,-0.06117795931189324,0.9986361725327199,0.0034835139395676474,0.1737447438371072,0.0024712963880789856,0.23888888888888887,0.24017881363159826,0.37698080058979666,0.061177103172890435,0.997528703611921,0.7611111111111111,0.7598211863684017
ROB__CICIDS2017_COVERAGE_R1__CB-Score__Norm-Clipped-Averaging__sign-flip__forged__seed2718,CICIDS2017_COVERAGE_R1,CB-Score,Norm-Clipped-Averaging,sign-flip,forged_inflated,0.4,2718,30,metadata_falsification_extension,1,0.3804643145293643,0.23492184700999763,1.0,1.0,1.0,1.0068990895388374,0.006899089538837449,0.009734234944435736,12.031857345835824,2.335728367420401,-0.9870922883351644,0.002930663173552985,0.17118086066791047,0.00040333744646379023,-0.3775336513558113,-0.06374098634208716,0.9995966625535362,0.0006535215475390245,0.17872439388147413,0.05894537512091578,0.1805555555555555,0.18300837099162315,0.3798107929818253,0.056197453128523506,0.9410546248790842,0.8194444444444445,0.8169916290083769
ROB__CICIDS2017_COVERAGE_R1__CB-Score__Norm-Clipped-Averaging__sign-flip__forged__seed9001,CICIDS2017_COVERAGE_R1,CB-Score,Norm-Clipped-Averaging,sign-flip,forged_inflated,0.4,9001,30,metadata_falsification_extension,1,0.0,0.23492184700999763,0.0,1.0,1.0,1.0396643201655094,0.03966432016550937,0.03076070529849917,12.545085687638531,2.0429968660488464,-0.9741011612945133,0.0036992590472206014,0.1887796461720659,0.0028336164671057804,0.0036992590472206014,-0.04614220083793172,-0.0028336164671057804,0.0031624923978548127,0.178861947223164,0.0015723324184181652,0.05,0.0506519023041107,-0.0031624923978548127,0.05605989978683362,-0.0015723324184181652,0.95,0.9493480976958893
ROB__CICIDS2017_COVERAGE_R1__CB-Score__Norm-Clipped-Averaging__sign-flip__forged__seed2027,CICIDS2017_COVERAGE_R1,CB-Score,Norm-Clipped-Averaging,sign-flip,forged_inflated,0.4,2027,30,metadata_falsification_extension,1,0.3804643145293643,0.23492184700999763,1.0,1.0,1.0,1.0145796992364748,0.01457969923647496,0.021028286698890966,12.812159511796317,2.6055427438665193,-0.9854550686147477,0.02406474205671336,0.1935137168739826,0.009245998243089429,-0.3563995724726509,-0.04140813013601502,0.9907540017569105,0.0,0.23323785914619247,0.016441128114329077,0.04444444444444444,0.04468938636039286,0.3804643145293643,0.0016839878638051642,0.9835588718856709,0.9555555555555556,0.9553106136396071
ROB__CICIoT2023_R1__CB-Score__FedAvg__clean__forged__seed42,CICIoT2023_R1,CB-Score,FedAvg,clean,forged_inflated,0.4,42,30,metadata_falsification_extension,1,0.9240606003338688,0.9873162734297551,0.05478780313837375,1.0,1.0,1.0082470527557263,0.0082470527557262,-0.025640337255959343,0.8740670798427497,0.9884069297203366,0.40941263524711957,0.9240606003338688,0.9873162734297551,0.05478780313837375,0.0,0.0,0.0,0.9253154109185238,0.9887521200865584,0.056481811697574894,0.0,0.0,-0.0012548105846549307,-0.0014358466568032968,-0.0016940085592011406,1.0,1.0
ROB__CICIoT2023_R1__CB-Score__FedAvg__clean__forged__seed123,CICIoT2023_R1,CB-Score,FedAvg,clean,forged_inflated,0.4,123,30,metadata_falsification_extension,1,0.9168604605017739,0.9867003686347865,0.050953994293865906,0.9777777777777777,0.9778044218049042,0.9116555109112334,-0.08834448908876656,0.0034764019636414558,0.998043124744628,0.7933984865220244,0.26148149233518375,0.9168604605017739,0.9867003686347865,0.050953994293865906,0.0,0.0,0.0,0.918118951020635,0.9875743431075205,0.04640691868758916,0.0,0.0,-0.0012584905188610662,-0.0008739744727339627,0.004547075606276749,0.9777777777777777,0.9778044218049042
ROB__CICIoT2023_R1__CB-Score__FedAvg__clean__forged__seed777,CICIoT2023_R1,CB-Score,FedAvg,clean,forged_inflated,0.4,777,30,metadata_falsification_extension,1,0.9213847932470741,0.9874042500792121,0.04529243937232525,0.7583333333333333,0.754915432021782,1.2389750672596895,0.23897506725968962,0.3762418251239979,0.9660396214740375,1.0661272007939835,0.35146549687617357,0.9213847932470741,0.9874042500792121,0.04529243937232525,0.0,0.0,0.0,0.9200313695667672,0.9877472308892781,0.047922610556348076,0.0,0.0,0.0013534236803068866,-0.000342980810066007,-0.0026301711840228253,0.7583333333333333,0.754915432021782
ROB__CICIoT2023_R1__CB-Score__FedAvg__clean__forged__seed2026,CICIoT2023_R1,CB-Score,FedAvg,clean,forged_inflated,0.4,2026,30,metadata_falsification_extension,1,0.924349863149841,0.9881073080412927,0.0488141940085592,0.7833333333333333,0.7832606272287365,1.016905245157187,0.016905245157187023,0.05217737152337657,0.7477068074107562,0.8617304161423022,0.45402229223271007,0.924349863149841,0.9881073080412927,0.0488141940085592,0.0,0.0,0.0,0.9184033013252917,0.9879795130206734,0.047031027104136945,0.0,0.0,0.005946561824549335,0.00012779502061921466,0.001783166904422255,0.7833333333333333,0.7832606272287365
ROB__CICIoT2023_R1__CB-Score__FedAvg__clean__forged__seed3407,CICIoT2023_R1,CB-Score,FedAvg,clean,forged_inflated,0.4,3407,30,metadata_falsification_extension,1,0.8787516811039737,0.9857267133949038,0.001025320970042796,0.6388888888888888,0.6390448169820561,1.1082609446686507,0.10826094466865066,-0.026792507875788688,0.9203369903090663,1.0891739187500669,0.2534052798731459,0.8787516811039737,0.9857267133949038,0.001025320970042796,0.0,0.0,0.0,0.8778269193789765,0.986250378177588,0.000891583452211127,0.0,0.0,0.0009247617249972251,-0.0005236647826841745,0.00013373751783166902,0.6388888888888888,0.6390448169820561
ROB__CICIoT2023_R1__CB-Score__FedAvg__clean__forged__seed11,CICIoT2023_R1,CB-Score,FedAvg,clean,forged_inflated,0.4,11,30,metadata_falsification_extension,1,0.9291160155788977,0.9891405413144909,0.04284058487874465,0.8,0.8020215030780379,1.082931377356359,0.08293137735635923,0.15776434531126066,0.8982591901189549,0.9439479059905366,0.5227576590867506,0.9291160155788977,0.9891405413144909,0.04284058487874465,0.0,0.0,0.0,0.9059458933437136,0.9860031430713995,0.01622681883024251,0.0,0.0,0.02317012223518411,0.0031373982430914493,0.026613766048502137,0.8,0.8020215030780379
ROB__CICIoT2023_R1__CB-Score__FedAvg__clean__forged__seed314,CICIoT2023_R1,CB-Score,FedAvg,clean,forged_inflated,0.4,314,30,metadata_falsification_extension,1,0.9284319032265657,0.9886300707267366,0.053807061340941514,0.6888888888888889,0.6905600566722812,1.017733163410938,0.01773316341093784,0.13302047125885297,0.9658918532129676,1.0040475643706788,0.5065415482554171,0.9284319032265657,0.9886300707267366,0.053807061340941514,0.0,0.0,0.0,0.9268170032214976,0.9878955267677968,0.05353958630527817,0.0,0.0,0.0016149000050680318,0.0007345439589397929,0.00026747503566334346,0.6888888888888889,0.6905600566722812
ROB__CICIoT2023_R1__CB-Score__FedAvg__clean__forged__seed2718,CICIoT2023_R1,CB-Score,FedAvg,clean,forged_inflated,0.4,2718,30,metadata_falsification_extension,1,0.915170042032862,0.987438579705751,0.04658523537803139,0.6694444444444444,0.669610987275631,1.0299823021633399,0.029982302163339775,0.009643809106842581,1.1095879910600006,0.8360972361779039,0.5772871629852387,0.915170042032862,0.987438579705751,0.04658523537803139,0.0,0.0,0.0,0.9173954833226096,0.9876309746098388,0.04694186875891584,0.0,0.0,-0.002225441289747554,-0.00019239490408784476,-0.000356633380884451,0.6694444444444444,0.669610987275631
ROB__CICIoT2023_R1__CB-Score__FedAvg__clean__forged__seed9001,CICIoT2023_R1,CB-Score,FedAvg,clean,forged_inflated,0.4,9001,30,metadata_falsification_extension,1,0.920631150591011,0.9860482507768191,0.04796718972895863,0.8416666666666667,0.839741015986029,1.0856031573931613,0.08560315739316132,0.31379868301261493,0.9213592968281107,1.106696471885225,0.3519433715561819,0.920631150591011,0.9860482507768191,0.04796718972895863,0.0,0.0,0.0,0.9188498909379338,0.9879143702929054,0.04734308131241084,0.0,0.0,0.001781259653077183,-0.0018661195160862842,0.0006241084165477875,0.8416666666666667,0.839741015986029
ROB__CICIoT2023_R1__CB-Score__FedAvg__clean__forged__seed2027,CICIoT2023_R1,CB-Score,FedAvg,clean,forged_inflated,0.4,2027,30,metadata_falsification_extension,1,0.9214216309731647,0.9873526115192086,0.052425106990014264,0.8666666666666667,0.8672893816731465,1.0219951606977398,0.02199516069773959,0.0328903831830121,0.761712099101936,0.8574077101080875,0.5171646286216047,0.9214216309731647,0.9873526115192086,0.052425106990014264,0.0,0.0,0.0,0.925458011058427,0.9876790424701811,0.05001783166904422,0.0,0.0,-0.004036380085262303,-0.0003264309509725116,0.0024072753209700426,0.8666666666666667,0.8672893816731465
ROB__CICIoT2023_R1__CB-Score__FedAvg__label-flip__forged__seed42,CICIoT2023_R1,CB-Score,FedAvg,label-flip,forged_inflated,0.4,42,30,metadata_falsification_extension,1,0.49797892783778414,0.9352010123326927,0.04056704707560628,0.8305555555555555,0.8304998032450422,0.8208347883629518,-0.17916521163704818,0.5230080251560625,0.7835317732233337,1.575903908930469,-0.3218030782468203,0.9240606003338688,0.9873162734297551,0.05478780313837375,0.4260816724960847,0.05211526109706244,-0.014220756062767473,0.9143303546517653,0.9828615125038583,0.044846647646219685,0.15277777777777776,0.15021358643646923,-0.41635142681398113,-0.04766050017116563,-0.004279600570613405,0.6777777777777777,0.680286216808573
ROB__CICIoT2023_R1__CB-Score__FedAvg__label-flip__forged__seed123,CICIoT2023_R1,CB-Score,FedAvg,label-flip,forged_inflated,0.4,123,30,metadata_falsification_extension,1,0.9032724319935038,0.9842504375327314,0.019614835948644792,0.6277777777777777,0.6268051608445941,0.7687562172997087,-0.23124378270029122,0.45324941830837234,0.7859051918234502,1.5223746076046536,-0.2949894215627056,0.9168604605017739,0.9867003686347865,0.050953994293865906,0.013588028508270122,0.0024499311020550474,-0.031339158345221114,0.9140664267877231,0.9860103010129304,0.043018901569186876,0.058333333333333334,0.05758312202225446,-0.010793994794219275,-0.0017598634801989643,-0.023404065620542085,0.5694444444444443,0.5692220388223397
