dataset,seed,beta,method,endpoint,fraction_of_full_final,target_value,reached,round,E2E_broadcast_bytes
CICIDS2017_COVERAGE_R1,314,0.6,Random-Budget,PR_AUC,0.9,0.03217909436021601,True,1.0,893268.0
CICIDS2017_COVERAGE_R1,314,0.6,Random-Budget,PR_AUC,0.95,0.03396682182467245,True,1.0,893268.0
CICIDS2017_COVERAGE_R1,314,0.6,Cost-Only,F1,0.9,0.0,True,0.0,446211.0
CICIDS2017_COVERAGE_R1,314,0.6,Cost-Only,F1,0.95,0.0,True,0.0,446211.0
CICIDS2017_COVERAGE_R1,314,0.6,Cost-Only,PR_AUC,0.9,0.03217909436021601,True,0.0,446211.0
CICIDS2017_COVERAGE_R1,314,0.6,Cost-Only,PR_AUC,0.95,0.03396682182467245,True,0.0,446211.0
CICIDS2017_COVERAGE_R1,314,0.6,Utility-Only,F1,0.9,0.0,True,0.0,446449.0
CICIDS2017_COVERAGE_R1,314,0.6,Utility-Only,F1,0.95,0.0,True,0.0,446449.0
CICIDS2017_COVERAGE_R1,314,0.6,Utility-Only,PR_AUC,0.9,0.03217909436021601,True,0.0,446449.0
CICIDS2017_COVERAGE_R1,314,0.6,Utility-Only,PR_AUC,0.95,0.03396682182467245,True,0.0,446449.0
CICIDS2017_COVERAGE_R1,314,0.6,Utility-Cost-Ratio,F1,0.9,0.0,True,0.0,446449.0
CICIDS2017_COVERAGE_R1,314,0.6,Utility-Cost-Ratio,F1,0.95,0.0,True,0.0,446449.0
CICIDS2017_COVERAGE_R1,314,0.6,Utility-Cost-Ratio,PR_AUC,0.9,0.03217909436021601,True,0.0,446449.0
CICIDS2017_COVERAGE_R1,314,0.6,Utility-Cost-Ratio,PR_AUC,0.95,0.03396682182467245,True,0.0,446449.0
CICIDS2017_COVERAGE_R1,314,0.6,CB-Score,F1,0.9,0.0,True,0.0,446232.0
CICIDS2017_COVERAGE_R1,314,0.6,CB-Score,F1,0.95,0.0,True,0.0,446232.0
CICIDS2017_COVERAGE_R1,314,0.6,CB-Score,PR_AUC,0.9,0.03217909436021601,True,0.0,446232.0
CICIDS2017_COVERAGE_R1,314,0.6,CB-Score,PR_AUC,0.95,0.03396682182467245,True,0.0,446232.0
CICIDS2017_COVERAGE_R1,314,0.6,Historical-DoubleCost,F1,0.9,0.0,True,0.0,446232.0
CICIDS2017_COVERAGE_R1,314,0.6,Historical-DoubleCost,F1,0.95,0.0,True,0.0,446232.0
CICIDS2017_COVERAGE_R1,314,0.6,Historical-DoubleCost,PR_AUC,0.9,0.03217909436021601,True,0.0,446232.0
CICIDS2017_COVERAGE_R1,314,0.6,Historical-DoubleCost,PR_AUC,0.95,0.03396682182467245,True,0.0,446232.0
CICIDS2017_COVERAGE_R1,314,0.6,Oort-Style-Adapted,F1,0.9,0.0,True,0.0,446449.0
CICIDS2017_COVERAGE_R1,314,0.6,Oort-Style-Adapted,F1,0.95,0.0,True,0.0,446449.0
CICIDS2017_COVERAGE_R1,314,0.6,Oort-Style-Adapted,PR_AUC,0.9,0.03217909436021601,True,0.0,446449.0
CICIDS2017_COVERAGE_R1,314,0.6,Oort-Style-Adapted,PR_AUC,0.95,0.03396682182467245,True,0.0,446449.0
CICIDS2017_COVERAGE_R1,314,0.6,Oracle-Score-Exact,F1,0.9,0.0,True,0.0,446232.0
CICIDS2017_COVERAGE_R1,314,0.6,Oracle-Score-Exact,F1,0.95,0.0,True,0.0,446232.0
CICIDS2017_COVERAGE_R1,314,0.6,Oracle-Score-Exact,PR_AUC,0.9,0.03217909436021601,True,0.0,446232.0
CICIDS2017_COVERAGE_R1,314,0.6,Oracle-Score-Exact,PR_AUC,0.95,0.03396682182467245,True,0.0,446232.0
CICIDS2017_COVERAGE_R1,314,0.8,Full-Contextual,F1,0.9,0.0,True,0.0,697894.0
CICIDS2017_COVERAGE_R1,314,0.8,Full-Contextual,F1,0.95,0.0,True,0.0,697894.0
CICIDS2017_COVERAGE_R1,314,0.8,Full-Contextual,PR_AUC,0.9,0.03217909436021601,True,0.0,697894.0
CICIDS2017_COVERAGE_R1,314,0.8,Full-Contextual,PR_AUC,0.95,0.03396682182467245,True,0.0,697894.0
CICIDS2017_COVERAGE_R1,314,0.8,Random-Budget,F1,0.9,0.0,True,0.0,572623.0
CICIDS2017_COVERAGE_R1,314,0.8,Random-Budget,F1,0.95,0.0,True,0.0,572623.0
CICIDS2017_COVERAGE_R1,314,0.8,Random-Budget,PR_AUC,0.9,0.03217909436021601,True,1.0,1145981.0
CICIDS2017_COVERAGE_R1,314,0.8,Random-Budget,PR_AUC,0.95,0.03396682182467245,True,1.0,1145981.0
CICIDS2017_COVERAGE_R1,314,0.8,Cost-Only,F1,0.9,0.0,True,0.0,572392.0
CICIDS2017_COVERAGE_R1,314,0.8,Cost-Only,F1,0.95,0.0,True,0.0,572392.0
CICIDS2017_COVERAGE_R1,314,0.8,Cost-Only,PR_AUC,0.9,0.03217909436021601,True,0.0,572392.0
CICIDS2017_COVERAGE_R1,314,0.8,Cost-Only,PR_AUC,0.95,0.03396682182467245,True,0.0,572392.0
CICIDS2017_COVERAGE_R1,314,0.8,Utility-Only,F1,0.9,0.0,True,0.0,572407.0
CICIDS2017_COVERAGE_R1,314,0.8,Utility-Only,F1,0.95,0.0,True,0.0,572407.0
CICIDS2017_COVERAGE_R1,314,0.8,Utility-Only,PR_AUC,0.9,0.03217909436021601,True,1.0,893392.0
CICIDS2017_COVERAGE_R1,314,0.8,Utility-Only,PR_AUC,0.95,0.03396682182467245,True,1.0,893392.0
CICIDS2017_COVERAGE_R1,314,0.8,Utility-Cost-Ratio,F1,0.9,0.0,True,0.0,572407.0
CICIDS2017_COVERAGE_R1,314,0.8,Utility-Cost-Ratio,F1,0.95,0.0,True,0.0,572407.0
CICIDS2017_COVERAGE_R1,314,0.8,Utility-Cost-Ratio,PR_AUC,0.9,0.03217909436021601,True,1.0,893392.0
CICIDS2017_COVERAGE_R1,314,0.8,Utility-Cost-Ratio,PR_AUC,0.95,0.03396682182467245,True,1.0,893392.0
CICIDS2017_COVERAGE_R1,314,0.8,CB-Score,F1,0.9,0.0,True,0.0,509268.0
CICIDS2017_COVERAGE_R1,314,0.8,CB-Score,F1,0.95,0.0,True,0.0,509268.0
CICIDS2017_COVERAGE_R1,314,0.8,CB-Score,PR_AUC,0.9,0.03217909436021601,True,0.0,509268.0
CICIDS2017_COVERAGE_R1,314,0.8,CB-Score,PR_AUC,0.95,0.03396682182467245,True,0.0,509268.0
CICIDS2017_COVERAGE_R1,314,0.8,Historical-DoubleCost,F1,0.9,0.0,True,0.0,509268.0
CICIDS2017_COVERAGE_R1,314,0.8,Historical-DoubleCost,F1,0.95,0.0,True,0.0,509268.0
CICIDS2017_COVERAGE_R1,314,0.8,Historical-DoubleCost,PR_AUC,0.9,0.03217909436021601,True,0.0,509268.0
CICIDS2017_COVERAGE_R1,314,0.8,Historical-DoubleCost,PR_AUC,0.95,0.03396682182467245,True,0.0,509268.0
CICIDS2017_COVERAGE_R1,314,0.8,Oort-Style-Adapted,F1,0.9,0.0,True,0.0,572518.0
CICIDS2017_COVERAGE_R1,314,0.8,Oort-Style-Adapted,F1,0.95,0.0,True,0.0,572518.0
CICIDS2017_COVERAGE_R1,314,0.8,Oort-Style-Adapted,PR_AUC,0.9,0.03217909436021601,True,0.0,572518.0
CICIDS2017_COVERAGE_R1,314,0.8,Oort-Style-Adapted,PR_AUC,0.95,0.03396682182467245,True,0.0,572518.0
CICIDS2017_COVERAGE_R1,314,0.8,Oracle-Score-Exact,F1,0.9,0.0,True,0.0,509268.0
CICIDS2017_COVERAGE_R1,314,0.8,Oracle-Score-Exact,F1,0.95,0.0,True,0.0,509268.0
CICIDS2017_COVERAGE_R1,314,0.8,Oracle-Score-Exact,PR_AUC,0.9,0.03217909436021601,True,0.0,509268.0
CICIDS2017_COVERAGE_R1,314,0.8,Oracle-Score-Exact,PR_AUC,0.95,0.03396682182467245,True,0.0,509268.0
CICIDS2017_COVERAGE_R1,314,1.0,Full-Contextual,F1,0.9,0.0,True,0.0,697894.0
CICIDS2017_COVERAGE_R1,314,1.0,Full-Contextual,F1,0.95,0.0,True,0.0,697894.0
CICIDS2017_COVERAGE_R1,314,1.0,Full-Contextual,PR_AUC,0.9,0.03217909436021601,True,0.0,697894.0
CICIDS2017_COVERAGE_R1,314,1.0,Full-Contextual,PR_AUC,0.95,0.03396682182467245,True,0.0,697894.0
CICIDS2017_COVERAGE_R1,314,1.0,Random-Budget,F1,0.9,0.0,True,0.0,698664.0
CICIDS2017_COVERAGE_R1,314,1.0,Random-Budget,F1,0.95,0.0,True,0.0,698664.0
CICIDS2017_COVERAGE_R1,314,1.0,Random-Budget,PR_AUC,0.9,0.03217909436021601,True,0.0,698664.0
CICIDS2017_COVERAGE_R1,314,1.0,Random-Budget,PR_AUC,0.95,0.03396682182467245,True,0.0,698664.0
CICIDS2017_COVERAGE_R1,314,1.0,Cost-Only,F1,0.9,0.0,True,0.0,698744.0
CICIDS2017_COVERAGE_R1,314,1.0,Cost-Only,F1,0.95,0.0,True,0.0,698744.0
CICIDS2017_COVERAGE_R1,314,1.0,Cost-Only,PR_AUC,0.9,0.03217909436021601,True,0.0,698744.0
CICIDS2017_COVERAGE_R1,314,1.0,Cost-Only,PR_AUC,0.95,0.03396682182467245,True,0.0,698744.0
CICIDS2017_COVERAGE_R1,314,1.0,Utility-Only,F1,0.9,0.0,True,0.0,698744.0
CICIDS2017_COVERAGE_R1,314,1.0,Utility-Only,F1,0.95,0.0,True,0.0,698744.0
CICIDS2017_COVERAGE_R1,314,1.0,Utility-Only,PR_AUC,0.9,0.03217909436021601,True,0.0,698744.0
CICIDS2017_COVERAGE_R1,314,1.0,Utility-Only,PR_AUC,0.95,0.03396682182467245,True,0.0,698744.0
CICIDS2017_COVERAGE_R1,314,1.0,Utility-Cost-Ratio,F1,0.9,0.0,True,0.0,698744.0
CICIDS2017_COVERAGE_R1,314,1.0,Utility-Cost-Ratio,F1,0.95,0.0,True,0.0,698744.0
CICIDS2017_COVERAGE_R1,314,1.0,Utility-Cost-Ratio,PR_AUC,0.9,0.03217909436021601,True,0.0,698744.0
CICIDS2017_COVERAGE_R1,314,1.0,Utility-Cost-Ratio,PR_AUC,0.95,0.03396682182467245,True,0.0,698744.0
CICIDS2017_COVERAGE_R1,314,1.0,CB-Score,F1,0.9,0.0,True,0.0,509268.0
CICIDS2017_COVERAGE_R1,314,1.0,CB-Score,F1,0.95,0.0,True,0.0,509268.0
CICIDS2017_COVERAGE_R1,314,1.0,CB-Score,PR_AUC,0.9,0.03217909436021601,True,0.0,509268.0
CICIDS2017_COVERAGE_R1,314,1.0,CB-Score,PR_AUC,0.95,0.03396682182467245,True,0.0,509268.0
CICIDS2017_COVERAGE_R1,314,1.0,Historical-DoubleCost,F1,0.9,0.0,True,0.0,509268.0
CICIDS2017_COVERAGE_R1,314,1.0,Historical-DoubleCost,F1,0.95,0.0,True,0.0,509268.0
CICIDS2017_COVERAGE_R1,314,1.0,Historical-DoubleCost,PR_AUC,0.9,0.03217909436021601,True,0.0,509268.0
CICIDS2017_COVERAGE_R1,314,1.0,Historical-DoubleCost,PR_AUC,0.95,0.03396682182467245,True,0.0,509268.0
CICIDS2017_COVERAGE_R1,314,1.0,Oort-Style-Adapted,F1,0.9,0.0,True,0.0,698744.0
CICIDS2017_COVERAGE_R1,314,1.0,Oort-Style-Adapted,F1,0.95,0.0,True,0.0,698744.0
CICIDS2017_COVERAGE_R1,314,1.0,Oort-Style-Adapted,PR_AUC,0.9,0.03217909436021601,True,0.0,698744.0
CICIDS2017_COVERAGE_R1,314,1.0,Oort-Style-Adapted,PR_AUC,0.95,0.03396682182467245,True,0.0,698744.0
CICIDS2017_COVERAGE_R1,314,1.0,Oracle-Score-Exact,F1,0.9,0.0,True,0.0,509268.0
CICIDS2017_COVERAGE_R1,314,1.0,Oracle-Score-Exact,F1,0.95,0.0,True,0.0,509268.0
CICIDS2017_COVERAGE_R1,314,1.0,Oracle-Score-Exact,PR_AUC,0.9,0.03217909436021601,True,0.0,509268.0
CICIDS2017_COVERAGE_R1,314,1.0,Oracle-Score-Exact,PR_AUC,0.95,0.03396682182467245,True,0.0,509268.0
CICIDS2017_COVERAGE_R1,2718,0.1,Full-Contextual,F1,0.9,0.0,True,0.0,696356.0
CICIDS2017_COVERAGE_R1,2718,0.1,Full-Contextual,F1,0.95,0.0,True,0.0,696356.0
CICIDS2017_COVERAGE_R1,2718,0.1,Full-Contextual,PR_AUC,0.9,0.03136963308323022,True,0.0,696356.0
CICIDS2017_COVERAGE_R1,2718,0.1,Full-Contextual,PR_AUC,0.95,0.03311239047674301,True,23.0,16417003.0
CICIDS2017_COVERAGE_R1,2718,0.1,Random-Budget,F1,0.9,0.0,True,0.0,131304.0
CICIDS2017_COVERAGE_R1,2718,0.1,Random-Budget,F1,0.95,0.0,True,0.0,131304.0
CICIDS2017_COVERAGE_R1,2718,0.1,Random-Budget,PR_AUC,0.9,0.03136963308323022,True,0.0,131304.0
CICIDS2017_COVERAGE_R1,2718,0.1,Random-Budget,PR_AUC,0.95,0.03311239047674301,True,0.0,131304.0
CICIDS2017_COVERAGE_R1,2718,0.1,Cost-Only,F1,0.9,0.0,True,0.0,131222.0
CICIDS2017_COVERAGE_R1,2718,0.1,Cost-Only,F1,0.95,0.0,True,0.0,131222.0
CICIDS2017_COVERAGE_R1,2718,0.1,Cost-Only,PR_AUC,0.9,0.03136963308323022,True,1.0,262149.0
CICIDS2017_COVERAGE_R1,2718,0.1,Cost-Only,PR_AUC,0.95,0.03311239047674301,True,1.0,262149.0
CICIDS2017_COVERAGE_R1,2718,0.1,Utility-Only,F1,0.9,0.0,True,0.0,131222.0
CICIDS2017_COVERAGE_R1,2718,0.1,Utility-Only,F1,0.95,0.0,True,0.0,131222.0
CICIDS2017_COVERAGE_R1,2718,0.1,Utility-Only,PR_AUC,0.9,0.03136963308323022,True,1.0,262149.0
CICIDS2017_COVERAGE_R1,2718,0.1,Utility-Only,PR_AUC,0.95,0.03311239047674301,True,1.0,262149.0
CICIDS2017_COVERAGE_R1,2718,0.1,Utility-Cost-Ratio,F1,0.9,0.0,True,0.0,131222.0
CICIDS2017_COVERAGE_R1,2718,0.1,Utility-Cost-Ratio,F1,0.95,0.0,True,0.0,131222.0
CICIDS2017_COVERAGE_R1,2718,0.1,Utility-Cost-Ratio,PR_AUC,0.9,0.03136963308323022,True,1.0,262149.0
CICIDS2017_COVERAGE_R1,2718,0.1,Utility-Cost-Ratio,PR_AUC,0.95,0.03311239047674301,True,1.0,262149.0
CICIDS2017_COVERAGE_R1,2718,0.1,CB-Score,F1,0.9,0.0,True,0.0,131222.0
CICIDS2017_COVERAGE_R1,2718,0.1,CB-Score,F1,0.95,0.0,True,0.0,131222.0
CICIDS2017_COVERAGE_R1,2718,0.1,CB-Score,PR_AUC,0.9,0.03136963308323022,True,1.0,262149.0
CICIDS2017_COVERAGE_R1,2718,0.1,CB-Score,PR_AUC,0.95,0.03311239047674301,True,1.0,262149.0
CICIDS2017_COVERAGE_R1,2718,0.1,Historical-DoubleCost,F1,0.9,0.0,True,0.0,131222.0
CICIDS2017_COVERAGE_R1,2718,0.1,Historical-DoubleCost,F1,0.95,0.0,True,0.0,131222.0
CICIDS2017_COVERAGE_R1,2718,0.1,Historical-DoubleCost,PR_AUC,0.9,0.03136963308323022,True,1.0,262149.0
CICIDS2017_COVERAGE_R1,2718,0.1,Historical-DoubleCost,PR_AUC,0.95,0.03311239047674301,True,1.0,262149.0
CICIDS2017_COVERAGE_R1,2718,0.1,Oort-Style-Adapted,F1,0.9,0.0,True,0.0,131222.0
CICIDS2017_COVERAGE_R1,2718,0.1,Oort-Style-Adapted,F1,0.95,0.0,True,0.0,131222.0
CICIDS2017_COVERAGE_R1,2718,0.1,Oort-Style-Adapted,PR_AUC,0.9,0.03136963308323022,True,1.0,262149.0
CICIDS2017_COVERAGE_R1,2718,0.1,Oort-Style-Adapted,PR_AUC,0.95,0.03311239047674301,True,1.0,262149.0
CICIDS2017_COVERAGE_R1,2718,0.1,Oracle-Score-Exact,F1,0.9,0.0,True,0.0,131222.0
CICIDS2017_COVERAGE_R1,2718,0.1,Oracle-Score-Exact,F1,0.95,0.0,True,0.0,131222.0
CICIDS2017_COVERAGE_R1,2718,0.1,Oracle-Score-Exact,PR_AUC,0.9,0.03136963308323022,True,1.0,262149.0
CICIDS2017_COVERAGE_R1,2718,0.1,Oracle-Score-Exact,PR_AUC,0.95,0.03311239047674301,True,1.0,262149.0
CICIDS2017_COVERAGE_R1,2718,0.2,Full-Contextual,F1,0.9,0.0,True,0.0,696356.0
CICIDS2017_COVERAGE_R1,2718,0.2,Full-Contextual,F1,0.95,0.0,True,0.0,696356.0
CICIDS2017_COVERAGE_R1,2718,0.2,Full-Contextual,PR_AUC,0.9,0.03136963308323022,True,0.0,696356.0
CICIDS2017_COVERAGE_R1,2718,0.2,Full-Contextual,PR_AUC,0.95,0.03311239047674301,True,23.0,16417003.0
CICIDS2017_COVERAGE_R1,2718,0.2,Random-Budget,F1,0.9,0.0,True,0.0,131489.0
CICIDS2017_COVERAGE_R1,2718,0.2,Random-Budget,F1,0.95,0.0,True,0.0,131489.0
CICIDS2017_COVERAGE_R1,2718,0.2,Random-Budget,PR_AUC,0.9,0.03136963308323022,True,1.0,324902.0
CICIDS2017_COVERAGE_R1,2718,0.2,Random-Budget,PR_AUC,0.95,0.03311239047674301,True,2.0,518228.0
CICIDS2017_COVERAGE_R1,2718,0.2,Cost-Only,F1,0.9,0.0,True,0.0,194071.0
CICIDS2017_COVERAGE_R1,2718,0.2,Cost-Only,F1,0.95,0.0,True,0.0,194071.0
CICIDS2017_COVERAGE_R1,2718,0.2,Cost-Only,PR_AUC,0.9,0.03136963308323022,True,1.0,388145.0
CICIDS2017_COVERAGE_R1,2718,0.2,Cost-Only,PR_AUC,0.95,0.03311239047674301,True,1.0,388145.0
CICIDS2017_COVERAGE_R1,2718,0.2,Utility-Only,F1,0.9,0.0,True,0.0,194149.0
CICIDS2017_COVERAGE_R1,2718,0.2,Utility-Only,F1,0.95,0.0,True,0.0,194149.0
CICIDS2017_COVERAGE_R1,2718,0.2,Utility-Only,PR_AUC,0.9,0.03136963308323022,True,1.0,388446.0
CICIDS2017_COVERAGE_R1,2718,0.2,Utility-Only,PR_AUC,0.95,0.03311239047674301,True,1.0,388446.0
CICIDS2017_COVERAGE_R1,2718,0.2,Utility-Cost-Ratio,F1,0.9,0.0,True,0.0,194149.0
CICIDS2017_COVERAGE_R1,2718,0.2,Utility-Cost-Ratio,F1,0.95,0.0,True,0.0,194149.0
CICIDS2017_COVERAGE_R1,2718,0.2,Utility-Cost-Ratio,PR_AUC,0.9,0.03136963308323022,True,1.0,388446.0
CICIDS2017_COVERAGE_R1,2718,0.2,Utility-Cost-Ratio,PR_AUC,0.95,0.03311239047674301,True,1.0,388446.0
CICIDS2017_COVERAGE_R1,2718,0.2,CB-Score,F1,0.9,0.0,True,0.0,194149.0
CICIDS2017_COVERAGE_R1,2718,0.2,CB-Score,F1,0.95,0.0,True,0.0,194149.0
CICIDS2017_COVERAGE_R1,2718,0.2,CB-Score,PR_AUC,0.9,0.03136963308323022,True,1.0,388446.0
CICIDS2017_COVERAGE_R1,2718,0.2,CB-Score,PR_AUC,0.95,0.03311239047674301,True,1.0,388446.0
CICIDS2017_COVERAGE_R1,2718,0.2,Historical-DoubleCost,F1,0.9,0.0,True,0.0,194149.0
CICIDS2017_COVERAGE_R1,2718,0.2,Historical-DoubleCost,F1,0.95,0.0,True,0.0,194149.0
CICIDS2017_COVERAGE_R1,2718,0.2,Historical-DoubleCost,PR_AUC,0.9,0.03136963308323022,True,1.0,388446.0
CICIDS2017_COVERAGE_R1,2718,0.2,Historical-DoubleCost,PR_AUC,0.95,0.03311239047674301,True,1.0,388446.0
CICIDS2017_COVERAGE_R1,2718,0.2,Oort-Style-Adapted,F1,0.9,0.0,True,0.0,194149.0
CICIDS2017_COVERAGE_R1,2718,0.2,Oort-Style-Adapted,F1,0.95,0.0,True,0.0,194149.0
CICIDS2017_COVERAGE_R1,2718,0.2,Oort-Style-Adapted,PR_AUC,0.9,0.03136963308323022,True,1.0,388446.0
CICIDS2017_COVERAGE_R1,2718,0.2,Oort-Style-Adapted,PR_AUC,0.95,0.03311239047674301,True,1.0,388446.0
CICIDS2017_COVERAGE_R1,2718,0.2,Oracle-Score-Exact,F1,0.9,0.0,True,0.0,194149.0
CICIDS2017_COVERAGE_R1,2718,0.2,Oracle-Score-Exact,F1,0.95,0.0,True,0.0,194149.0
CICIDS2017_COVERAGE_R1,2718,0.2,Oracle-Score-Exact,PR_AUC,0.9,0.03136963308323022,True,1.0,388446.0
CICIDS2017_COVERAGE_R1,2718,0.2,Oracle-Score-Exact,PR_AUC,0.95,0.03311239047674301,True,1.0,388446.0
CICIDS2017_COVERAGE_R1,2718,0.4,Full-Contextual,F1,0.9,0.0,True,0.0,696356.0
CICIDS2017_COVERAGE_R1,2718,0.4,Full-Contextual,F1,0.95,0.0,True,0.0,696356.0
CICIDS2017_COVERAGE_R1,2718,0.4,Full-Contextual,PR_AUC,0.9,0.03136963308323022,True,0.0,696356.0
CICIDS2017_COVERAGE_R1,2718,0.4,Full-Contextual,PR_AUC,0.95,0.03311239047674301,True,23.0,16417003.0
CICIDS2017_COVERAGE_R1,2718,0.4,Random-Budget,F1,0.9,0.0,True,0.0,257460.0
CICIDS2017_COVERAGE_R1,2718,0.4,Random-Budget,F1,0.95,0.0,True,0.0,257460.0
CICIDS2017_COVERAGE_R1,2718,0.4,Random-Budget,PR_AUC,0.9,0.03136963308323022,True,3.0,1024231.0
CICIDS2017_COVERAGE_R1,2718,0.4,Random-Budget,PR_AUC,0.95,0.03311239047674301,True,3.0,1024231.0
CICIDS2017_COVERAGE_R1,2718,0.4,Cost-Only,F1,0.9,0.0,True,0.0,319942.0
CICIDS2017_COVERAGE_R1,2718,0.4,Cost-Only,F1,0.95,0.0,True,0.0,319942.0
CICIDS2017_COVERAGE_R1,2718,0.4,Cost-Only,PR_AUC,0.9,0.03136963308323022,True,1.0,639954.0
CICIDS2017_COVERAGE_R1,2718,0.4,Cost-Only,PR_AUC,0.95,0.03311239047674301,True,2.0,895360.0
CICIDS2017_COVERAGE_R1,2718,0.4,Utility-Only,F1,0.9,0.0,True,0.0,257349.0
CICIDS2017_COVERAGE_R1,2718,0.4,Utility-Only,F1,0.95,0.0,True,0.0,257349.0
CICIDS2017_COVERAGE_R1,2718,0.4,Utility-Only,PR_AUC,0.9,0.03136963308323022,True,1.0,576396.0
CICIDS2017_COVERAGE_R1,2718,0.4,Utility-Only,PR_AUC,0.95,0.03311239047674301,True,3.0,1086832.0
CICIDS2017_COVERAGE_R1,2718,0.4,Utility-Cost-Ratio,F1,0.9,0.0,True,0.0,257349.0
CICIDS2017_COVERAGE_R1,2718,0.4,Utility-Cost-Ratio,F1,0.95,0.0,True,0.0,257349.0
CICIDS2017_COVERAGE_R1,2718,0.4,Utility-Cost-Ratio,PR_AUC,0.9,0.03136963308323022,True,1.0,576396.0
CICIDS2017_COVERAGE_R1,2718,0.4,Utility-Cost-Ratio,PR_AUC,0.95,0.03311239047674301,True,3.0,1086832.0
CICIDS2017_COVERAGE_R1,2718,0.4,CB-Score,F1,0.9,0.0,True,0.0,257180.0
CICIDS2017_COVERAGE_R1,2718,0.4,CB-Score,F1,0.95,0.0,True,0.0,257180.0
CICIDS2017_COVERAGE_R1,2718,0.4,CB-Score,PR_AUC,0.9,0.03136963308323022,True,1.0,514247.0
CICIDS2017_COVERAGE_R1,2718,0.4,CB-Score,PR_AUC,0.95,0.03311239047674301,True,3.0,1146784.0
CICIDS2017_COVERAGE_R1,2718,0.4,Historical-DoubleCost,F1,0.9,0.0,True,0.0,257180.0
CICIDS2017_COVERAGE_R1,2718,0.4,Historical-DoubleCost,F1,0.95,0.0,True,0.0,257180.0
CICIDS2017_COVERAGE_R1,2718,0.4,Historical-DoubleCost,PR_AUC,0.9,0.03136963308323022,True,1.0,514247.0
CICIDS2017_COVERAGE_R1,2718,0.4,Historical-DoubleCost,PR_AUC,0.95,0.03311239047674301,True,3.0,1146784.0
CICIDS2017_COVERAGE_R1,2718,0.4,Oort-Style-Adapted,F1,0.9,0.0,True,0.0,257349.0
CICIDS2017_COVERAGE_R1,2718,0.4,Oort-Style-Adapted,F1,0.95,0.0,True,0.0,257349.0
CICIDS2017_COVERAGE_R1,2718,0.4,Oort-Style-Adapted,PR_AUC,0.9,0.03136963308323022,True,1.0,576396.0
CICIDS2017_COVERAGE_R1,2718,0.4,Oort-Style-Adapted,PR_AUC,0.95,0.03311239047674301,True,7.0,2229288.0
CICIDS2017_COVERAGE_R1,2718,0.4,Oracle-Score-Exact,F1,0.9,0.0,True,0.0,319942.0
CICIDS2017_COVERAGE_R1,2718,0.4,Oracle-Score-Exact,F1,0.95,0.0,True,0.0,319942.0
CICIDS2017_COVERAGE_R1,2718,0.4,Oracle-Score-Exact,PR_AUC,0.9,0.03136963308323022,True,1.0,577257.0
CICIDS2017_COVERAGE_R1,2718,0.4,Oracle-Score-Exact,PR_AUC,0.95,0.03311239047674301,True,1.0,577257.0
CICIDS2017_COVERAGE_R1,2718,0.6,Full-Contextual,F1,0.9,0.0,True,0.0,696356.0
CICIDS2017_COVERAGE_R1,2718,0.6,Full-Contextual,F1,0.95,0.0,True,0.0,696356.0
CICIDS2017_COVERAGE_R1,2718,0.6,Full-Contextual,PR_AUC,0.9,0.03136963308323022,True,0.0,696356.0
CICIDS2017_COVERAGE_R1,2718,0.6,Full-Contextual,PR_AUC,0.95,0.03311239047674301,True,23.0,16417003.0
CICIDS2017_COVERAGE_R1,2718,0.6,Random-Budget,F1,0.9,0.0,True,0.0,383044.0
CICIDS2017_COVERAGE_R1,2718,0.6,Random-Budget,F1,0.95,0.0,True,0.0,383044.0
CICIDS2017_COVERAGE_R1,2718,0.6,Random-Budget,PR_AUC,0.9,0.03136963308323022,True,11.0,4678438.0
CICIDS2017_COVERAGE_R1,2718,0.6,Random-Budget,PR_AUC,0.95,0.03311239047674301,True,11.0,4678438.0
CICIDS2017_COVERAGE_R1,2718,0.6,Cost-Only,F1,0.9,0.0,True,0.0,382960.0
CICIDS2017_COVERAGE_R1,2718,0.6,Cost-Only,F1,0.95,0.0,True,0.0,382960.0
CICIDS2017_COVERAGE_R1,2718,0.6,Cost-Only,PR_AUC,0.9,0.03136963308323022,True,0.0,382960.0
CICIDS2017_COVERAGE_R1,2718,0.6,Cost-Only,PR_AUC,0.95,0.03311239047674301,True,0.0,382960.0
CICIDS2017_COVERAGE_R1,2718,0.6,Utility-Only,F1,0.9,0.0,True,0.0,383339.0
CICIDS2017_COVERAGE_R1,2718,0.6,Utility-Only,F1,0.95,0.0,True,0.0,383339.0
CICIDS2017_COVERAGE_R1,2718,0.6,Utility-Only,PR_AUC,0.9,0.03136963308323022,True,1.0,766018.0
CICIDS2017_COVERAGE_R1,2718,0.6,Utility-Only,PR_AUC,0.95,0.03311239047674301,True,23.0,8452122.0
CICIDS2017_COVERAGE_R1,2718,0.6,Utility-Cost-Ratio,F1,0.9,0.0,True,0.0,383339.0
CICIDS2017_COVERAGE_R1,2718,0.6,Utility-Cost-Ratio,F1,0.95,0.0,True,0.0,383339.0
CICIDS2017_COVERAGE_R1,2718,0.6,Utility-Cost-Ratio,PR_AUC,0.9,0.03136963308323022,True,1.0,766018.0
CICIDS2017_COVERAGE_R1,2718,0.6,Utility-Cost-Ratio,PR_AUC,0.95,0.03311239047674301,True,23.0,8452122.0
CICIDS2017_COVERAGE_R1,2718,0.6,CB-Score,F1,0.9,0.0,True,0.0,383098.0
