dataset,method,beta,proxy,round_observations,seeds_with_defined_correlation,pooled_pearson_r,pooled_pearson_p,pooled_spearman_rho,pooled_spearman_p,mean_seed_pearson_r,seed_pearson_ci_low,seed_pearson_ci_high,mean_seed_spearman_rho,seed_spearman_ci_low,seed_spearman_ci_high,interpretation_boundary
CICIDS2017_COVERAGE_R1,Cost-Only,0.2,proxy_mean,300,10,0.1442746120873008,0.012364095252404771,0.16925867052736226,0.0032752069025504503,0.2791864370483308,0.016006119296213848,0.5254010345892148,0.17827825450827398,0.022315002349462917,0.3158403242219562,descriptive proxy-validity diagnostic; actual gain is post-aggregation validation J gain at threshold 0.5
CICIDS2017_COVERAGE_R1,Cost-Only,0.4,proxy_sum,300,10,0.36969180258475093,3.7854194419454786e-11,0.302238497100488,9.375152044442279e-08,0.5433509633836631,0.3921444973228077,0.6902959385060373,0.3156278711521156,0.20080151073338467,0.4280679211718945,descriptive proxy-validity diagnostic; actual gain is post-aggregation validation J gain at threshold 0.5
CICIDS2017_COVERAGE_R1,Cost-Only,0.4,proxy_mean,300,10,0.40380598932522777,3.4093101149286527e-13,0.30237983305639243,9.24064256602463e-08,0.5640169777084588,0.4089072518309146,0.7134844283724591,0.3152719200953859,0.1994999480995096,0.4259827328151362,descriptive proxy-validity diagnostic; actual gain is post-aggregation validation J gain at threshold 0.5
CICIDS2017_COVERAGE_R1,Cost-Only,0.6,proxy_sum,300,10,0.4497253859320898,2.4204913141521056e-16,0.2714841547287789,1.8191190703159156e-06,0.5581120368004114,0.3869539818796041,0.7243444343789324,0.34610598105964596,0.19618317583297848,0.476112811662454,descriptive proxy-validity diagnostic; actual gain is post-aggregation validation J gain at threshold 0.5
CICIDS2017_COVERAGE_R1,Cost-Only,0.6,proxy_mean,300,10,0.46990164785891714,6.959181670311961e-18,0.2719706058213899,1.740490864992139e-06,0.5718751907941632,0.39998937617022184,0.7348696008575003,0.3422795071998017,0.19013329586451688,0.47622731418468617,descriptive proxy-validity diagnostic; actual gain is post-aggregation validation J gain at threshold 0.5
CICIDS2017_COVERAGE_R1,Cost-Only,0.8,proxy_sum,300,10,0.4737063734128077,3.469861190935237e-18,0.29845744884166053,1.376077361565993e-07,0.6184601401309109,0.45234648603324795,0.771392420907713,0.35892272309640993,0.23086458651934447,0.4842542385918032,descriptive proxy-validity diagnostic; actual gain is post-aggregation validation J gain at threshold 0.5
CICIDS2017_COVERAGE_R1,Cost-Only,0.8,proxy_mean,300,10,0.4840170144301777,5.03572218922645e-19,0.29759899447729893,1.5002086900663348e-07,0.6210288566896828,0.4529237794047443,0.7725660900874964,0.3639733405489557,0.24120608257135562,0.48341406702914275,descriptive proxy-validity diagnostic; actual gain is post-aggregation validation J gain at threshold 0.5
CICIDS2017_COVERAGE_R1,Cost-Only,1.0,proxy_sum,300,10,0.4732413454725517,3.779688327806649e-18,0.25026161419240056,1.151551809167002e-05,0.579597662340575,0.4122325224666568,0.7426394957848422,0.2984366798188826,0.1378424008591637,0.4674320279136668,descriptive proxy-validity diagnostic; actual gain is post-aggregation validation J gain at threshold 0.5
CICIDS2017_COVERAGE_R1,Cost-Only,1.0,proxy_mean,300,10,0.4811777820236883,8.62422197591438e-19,0.25378565569777906,8.570224360301758e-06,0.579597662340575,0.4115096520795924,0.7448135985998343,0.2984366798188826,0.13678670208006832,0.46952540651661834,descriptive proxy-validity diagnostic; actual gain is post-aggregation validation J gain at threshold 0.5
CICIDS2017_COVERAGE_R1,Full-Contextual,,proxy_sum,300,10,0.48816868630752464,2.27227108729995e-19,0.21332177468254435,0.00019737526154938722,0.6016345193561309,0.4344361139811073,0.755776455149121,0.2831622787729998,0.11813224540258822,0.4563791061195812,descriptive proxy-validity diagnostic; actual gain is post-aggregation validation J gain at threshold 0.5
CICIDS2017_COVERAGE_R1,Full-Contextual,,proxy_mean,300,10,0.4881686863075247,2.272271087299786e-19,0.21332177468254435,0.00019737526154938722,0.601634519356131,0.4358455122457622,0.7564844469443001,0.2831622787729998,0.11870967741935486,0.45820030279802343,descriptive proxy-validity diagnostic; actual gain is post-aggregation validation J gain at threshold 0.5
CICIDS2017_COVERAGE_R1,Historical-DoubleCost,0.1,proxy_sum,300,10,-0.20033847004777997,0.0004813338649831665,0.033403390527160126,0.5644061826582707,0.051772154826603856,-0.2807494196624093,0.39958421791764553,0.0482613379195388,-0.216763879731327,0.29692298093137137,descriptive proxy-validity diagnostic; actual gain is post-aggregation validation J gain at threshold 0.5
CICIDS2017_COVERAGE_R1,Historical-DoubleCost,0.1,proxy_mean,300,10,-0.20033847004777997,0.0004813338649831665,0.033403390527160126,0.5644061826582707,0.051772154826603856,-0.28823960971030704,0.405418094839577,0.0482613379195388,-0.21960160405546775,0.29589319772988215,descriptive proxy-validity diagnostic; actual gain is post-aggregation validation J gain at threshold 0.5
