attacker,attacker_preprocessing,auc_ci_high,auc_ci_low,cell_id,claim_boundary,class_balance,dataset_protocol,fold_mean_auc,group_overlap_max,groups,hyperparameters,mean_auc,metadata_view,observations,privacy_split_seed,target,uncertainty,view_fields
MLP,median imputation; StandardScaler for LogisticRegression/MLP numeric fields; client_id one-hot only in Raw; RandomForest numeric fields unscaled,0.763262546967257,0.6251303439233316,PRIV__CICIoT2023_R1__Noisy-Quantized__MLP__attack_ratio_above_seed_median__seed2026,empirical pre-upload metadata leakage only; no formal privacy guarantee,0.5,CICIoT2023_R1,0.7120719236010904,0,10,"{'alpha': 0.0001, 'early_stopping': True, 'hidden_layer_sizes': [32, 16], 'learning_rate_init': 0.001, 'max_iter': 1000}",0.6917217777777778,Noisy-Quantized,3000,2026,attack_ratio_above_seed_median,2000-resample client-group bootstrap over out-of-fold predictions,"['utility', 'wire_bytes', 'n_fit']"
MLP,median imputation; StandardScaler for LogisticRegression/MLP numeric fields; client_id one-hot only in Raw; RandomForest numeric fields unscaled,0.7441729215541276,0.6121973490918803,PRIV__CICIoT2023_R1__Noisy-Quantized__MLP__attack_ratio_above_seed_median__seed2027,empirical pre-upload metadata leakage only; no formal privacy guarantee,0.5,CICIoT2023_R1,0.731241874545208,0,10,"{'alpha': 0.0001, 'early_stopping': True, 'hidden_layer_sizes': [32, 16], 'learning_rate_init': 0.001, 'max_iter': 1000}",0.6734737777777777,Noisy-Quantized,3000,2027,attack_ratio_above_seed_median,2000-resample client-group bootstrap over out-of-fold predictions,"['utility', 'wire_bytes', 'n_fit']"
MLP,median imputation; StandardScaler for LogisticRegression/MLP numeric fields; client_id one-hot only in Raw; RandomForest numeric fields unscaled,0.7429297609449238,0.6097094944601148,PRIV__CICIoT2023_R1__Noisy-Quantized__MLP__attack_ratio_above_seed_median__seed2718,empirical pre-upload metadata leakage only; no formal privacy guarantee,0.5,CICIoT2023_R1,0.7062013919105586,0,10,"{'alpha': 0.0001, 'early_stopping': True, 'hidden_layer_sizes': [32, 16], 'learning_rate_init': 0.001, 'max_iter': 1000}",0.67196,Noisy-Quantized,3000,2718,attack_ratio_above_seed_median,2000-resample client-group bootstrap over out-of-fold predictions,"['utility', 'wire_bytes', 'n_fit']"
MLP,median imputation; StandardScaler for LogisticRegression/MLP numeric fields; client_id one-hot only in Raw; RandomForest numeric fields unscaled,0.7621585481620037,0.6445943228469839,PRIV__CICIoT2023_R1__Noisy-Quantized__MLP__attack_ratio_above_seed_median__seed314,empirical pre-upload metadata leakage only; no formal privacy guarantee,0.5,CICIoT2023_R1,0.7025309343434343,0,10,"{'alpha': 0.0001, 'early_stopping': True, 'hidden_layer_sizes': [32, 16], 'learning_rate_init': 0.001, 'max_iter': 1000}",0.6970773333333334,Noisy-Quantized,3000,314,attack_ratio_above_seed_median,2000-resample client-group bootstrap over out-of-fold predictions,"['utility', 'wire_bytes', 'n_fit']"
MLP,median imputation; StandardScaler for LogisticRegression/MLP numeric fields; client_id one-hot only in Raw; RandomForest numeric fields unscaled,0.7541929805725746,0.596540248043662,PRIV__CICIoT2023_R1__Noisy-Quantized__MLP__attack_ratio_above_seed_median__seed3407,empirical pre-upload metadata leakage only; no formal privacy guarantee,0.5,CICIoT2023_R1,0.718367072680406,0,10,"{'alpha': 0.0001, 'early_stopping': True, 'hidden_layer_sizes': [32, 16], 'learning_rate_init': 0.001, 'max_iter': 1000}",0.6647644444444444,Noisy-Quantized,3000,3407,attack_ratio_above_seed_median,2000-resample client-group bootstrap over out-of-fold predictions,"['utility', 'wire_bytes', 'n_fit']"
MLP,median imputation; StandardScaler for LogisticRegression/MLP numeric fields; client_id one-hot only in Raw; RandomForest numeric fields unscaled,0.7833181409001894,0.6346517408718394,PRIV__CICIoT2023_R1__Noisy-Quantized__MLP__attack_ratio_above_seed_median__seed42,empirical pre-upload metadata leakage only; no formal privacy guarantee,0.5,CICIoT2023_R1,0.7168969276094277,0,10,"{'alpha': 0.0001, 'early_stopping': True, 'hidden_layer_sizes': [32, 16], 'learning_rate_init': 0.001, 'max_iter': 1000}",0.7079857777777778,Noisy-Quantized,3000,42,attack_ratio_above_seed_median,2000-resample client-group bootstrap over out-of-fold predictions,"['utility', 'wire_bytes', 'n_fit']"
MLP,median imputation; StandardScaler for LogisticRegression/MLP numeric fields; client_id one-hot only in Raw; RandomForest numeric fields unscaled,0.7638768360613879,0.6310373333333335,PRIV__CICIoT2023_R1__Noisy-Quantized__MLP__attack_ratio_above_seed_median__seed777,empirical pre-upload metadata leakage only; no formal privacy guarantee,0.5,CICIoT2023_R1,0.7124153338945006,0,10,"{'alpha': 0.0001, 'early_stopping': True, 'hidden_layer_sizes': [32, 16], 'learning_rate_init': 0.001, 'max_iter': 1000}",0.6946733333333333,Noisy-Quantized,3000,777,attack_ratio_above_seed_median,2000-resample client-group bootstrap over out-of-fold predictions,"['utility', 'wire_bytes', 'n_fit']"
MLP,median imputation; StandardScaler for LogisticRegression/MLP numeric fields; client_id one-hot only in Raw; RandomForest numeric fields unscaled,0.7762949367623405,0.5716408234925747,PRIV__CICIoT2023_R1__Noisy-Quantized__MLP__attack_ratio_above_seed_median__seed9001,empirical pre-upload metadata leakage only; no formal privacy guarantee,0.5,CICIoT2023_R1,0.6906318041526376,0,10,"{'alpha': 0.0001, 'early_stopping': True, 'hidden_layer_sizes': [32, 16], 'learning_rate_init': 0.001, 'max_iter': 1000}",0.6729035555555556,Noisy-Quantized,3000,9001,attack_ratio_above_seed_median,2000-resample client-group bootstrap over out-of-fold predictions,"['utility', 'wire_bytes', 'n_fit']"
MLP,median imputation; StandardScaler for LogisticRegression/MLP numeric fields; client_id one-hot only in Raw; RandomForest numeric fields unscaled,0.9861909383718696,0.9404264255197028,PRIV__CICIoT2023_R1__Noisy-Quantized__MLP__client_size_above_seed_median__seed11,empirical pre-upload metadata leakage only; no formal privacy guarantee,0.5,CICIoT2023_R1,0.9689802188552189,0,10,"{'alpha': 0.0001, 'early_stopping': True, 'hidden_layer_sizes': [32, 16], 'learning_rate_init': 0.001, 'max_iter': 1000}",0.9659128888888889,Noisy-Quantized,3000,11,client_size_above_seed_median,2000-resample client-group bootstrap over out-of-fold predictions,"['utility', 'wire_bytes', 'n_fit']"
MLP,median imputation; StandardScaler for LogisticRegression/MLP numeric fields; client_id one-hot only in Raw; RandomForest numeric fields unscaled,0.9761492592669146,0.9154632912192655,PRIV__CICIoT2023_R1__Noisy-Quantized__MLP__client_size_above_seed_median__seed123,empirical pre-upload metadata leakage only; no formal privacy guarantee,0.5,CICIoT2023_R1,0.9681375277191944,0,10,"{'alpha': 0.0001, 'early_stopping': True, 'hidden_layer_sizes': [32, 16], 'learning_rate_init': 0.001, 'max_iter': 1000}",0.943100888888889,Noisy-Quantized,3000,123,client_size_above_seed_median,2000-resample client-group bootstrap over out-of-fold predictions,"['utility', 'wire_bytes', 'n_fit']"
MLP,median imputation; StandardScaler for LogisticRegression/MLP numeric fields; client_id one-hot only in Raw; RandomForest numeric fields unscaled,0.9838665893088314,0.9297781105497754,PRIV__CICIoT2023_R1__Noisy-Quantized__MLP__client_size_above_seed_median__seed2026,empirical pre-upload metadata leakage only; no formal privacy guarantee,0.5,CICIoT2023_R1,0.9702944921436589,0,10,"{'alpha': 0.0001, 'early_stopping': True, 'hidden_layer_sizes': [32, 16], 'learning_rate_init': 0.001, 'max_iter': 1000}",0.9562186666666667,Noisy-Quantized,3000,2026,client_size_above_seed_median,2000-resample client-group bootstrap over out-of-fold predictions,"['utility', 'wire_bytes', 'n_fit']"
MLP,median imputation; StandardScaler for LogisticRegression/MLP numeric fields; client_id one-hot only in Raw; RandomForest numeric fields unscaled,0.9866912801479032,0.9444204743424585,PRIV__CICIoT2023_R1__Noisy-Quantized__MLP__client_size_above_seed_median__seed2027,empirical pre-upload metadata leakage only; no formal privacy guarantee,0.5,CICIoT2023_R1,0.9747388327721662,0,10,"{'alpha': 0.0001, 'early_stopping': True, 'hidden_layer_sizes': [32, 16], 'learning_rate_init': 0.001, 'max_iter': 1000}",0.9645244444444445,Noisy-Quantized,3000,2027,client_size_above_seed_median,2000-resample client-group bootstrap over out-of-fold predictions,"['utility', 'wire_bytes', 'n_fit']"
MLP,median imputation; StandardScaler for LogisticRegression/MLP numeric fields; client_id one-hot only in Raw; RandomForest numeric fields unscaled,0.9691421430488458,0.9113068665913335,PRIV__CICIoT2023_R1__Noisy-Quantized__MLP__client_size_above_seed_median__seed2718,empirical pre-upload metadata leakage only; no formal privacy guarantee,0.5,CICIoT2023_R1,0.9506239281705948,0,10,"{'alpha': 0.0001, 'early_stopping': True, 'hidden_layer_sizes': [32, 16], 'learning_rate_init': 0.001, 'max_iter': 1000}",0.935978222222222,Noisy-Quantized,3000,2718,client_size_above_seed_median,2000-resample client-group bootstrap over out-of-fold predictions,"['utility', 'wire_bytes', 'n_fit']"
MLP,median imputation; StandardScaler for LogisticRegression/MLP numeric fields; client_id one-hot only in Raw; RandomForest numeric fields unscaled,0.9861831732693076,0.9329153240315744,PRIV__CICIoT2023_R1__Noisy-Quantized__MLP__client_size_above_seed_median__seed314,empirical pre-upload metadata leakage only; no formal privacy guarantee,0.5,CICIoT2023_R1,0.9633161475869809,0,10,"{'alpha': 0.0001, 'early_stopping': True, 'hidden_layer_sizes': [32, 16], 'learning_rate_init': 0.001, 'max_iter': 1000}",0.9606302222222222,Noisy-Quantized,3000,314,client_size_above_seed_median,2000-resample client-group bootstrap over out-of-fold predictions,"['utility', 'wire_bytes', 'n_fit']"
MLP,median imputation; StandardScaler for LogisticRegression/MLP numeric fields; client_id one-hot only in Raw; RandomForest numeric fields unscaled,0.9782123794205996,0.9275082846738695,PRIV__CICIoT2023_R1__Noisy-Quantized__MLP__client_size_above_seed_median__seed3407,empirical pre-upload metadata leakage only; no formal privacy guarantee,0.5,CICIoT2023_R1,0.9581230813939147,0,10,"{'alpha': 0.0001, 'early_stopping': True, 'hidden_layer_sizes': [32, 16], 'learning_rate_init': 0.001, 'max_iter': 1000}",0.9531008888888889,Noisy-Quantized,3000,3407,client_size_above_seed_median,2000-resample client-group bootstrap over out-of-fold predictions,"['utility', 'wire_bytes', 'n_fit']"
MLP,median imputation; StandardScaler for LogisticRegression/MLP numeric fields; client_id one-hot only in Raw; RandomForest numeric fields unscaled,0.9830101179202742,0.9274703856219211,PRIV__CICIoT2023_R1__Noisy-Quantized__MLP__client_size_above_seed_median__seed42,empirical pre-upload metadata leakage only; no formal privacy guarantee,0.5,CICIoT2023_R1,0.9726000000000001,0,10,"{'alpha': 0.0001, 'early_stopping': True, 'hidden_layer_sizes': [32, 16], 'learning_rate_init': 0.001, 'max_iter': 1000}",0.9558373333333334,Noisy-Quantized,3000,42,client_size_above_seed_median,2000-resample client-group bootstrap over out-of-fold predictions,"['utility', 'wire_bytes', 'n_fit']"
MLP,median imputation; StandardScaler for LogisticRegression/MLP numeric fields; client_id one-hot only in Raw; RandomForest numeric fields unscaled,0.9882763621616809,0.9395767694444445,PRIV__CICIoT2023_R1__Noisy-Quantized__MLP__client_size_above_seed_median__seed777,empirical pre-upload metadata leakage only; no formal privacy guarantee,0.5,CICIoT2023_R1,0.964912664588498,0,10,"{'alpha': 0.0001, 'early_stopping': True, 'hidden_layer_sizes': [32, 16], 'learning_rate_init': 0.001, 'max_iter': 1000}",0.9663582222222222,Noisy-Quantized,3000,777,client_size_above_seed_median,2000-resample client-group bootstrap over out-of-fold predictions,"['utility', 'wire_bytes', 'n_fit']"
MLP,median imputation; StandardScaler for LogisticRegression/MLP numeric fields; client_id one-hot only in Raw; RandomForest numeric fields unscaled,0.9889538027771495,0.937388967570984,PRIV__CICIoT2023_R1__Noisy-Quantized__MLP__client_size_above_seed_median__seed9001,empirical pre-upload metadata leakage only; no formal privacy guarantee,0.5,CICIoT2023_R1,0.9650528769070436,0,10,"{'alpha': 0.0001, 'early_stopping': True, 'hidden_layer_sizes': [32, 16], 'learning_rate_init': 0.001, 'max_iter': 1000}",0.9648559999999999,Noisy-Quantized,3000,9001,client_size_above_seed_median,2000-resample client-group bootstrap over out-of-fold predictions,"['utility', 'wire_bytes', 'n_fit']"
RandomForest,median imputation; StandardScaler for LogisticRegression/MLP numeric fields; client_id one-hot only in Raw; RandomForest numeric fields unscaled,0.7132513075196408,0.6143293796068625,PRIV__CICIoT2023_R1__Noisy-Quantized__RandomForest__attack_ratio_above_seed_median__seed11,empirical pre-upload metadata leakage only; no formal privacy guarantee,0.5,CICIoT2023_R1,0.6593134371492704,0,10,"{'class_weight': 'balanced', 'max_depth': 8, 'min_samples_leaf': 3, 'n_estimators': 300, 'n_jobs': 1}",0.6576331111111111,Noisy-Quantized,3000,11,attack_ratio_above_seed_median,2000-resample client-group bootstrap over out-of-fold predictions,"['utility', 'wire_bytes', 'n_fit']"
RandomForest,median imputation; StandardScaler for LogisticRegression/MLP numeric fields; client_id one-hot only in Raw; RandomForest numeric fields unscaled,0.6976746877691645,0.5784784444444444,PRIV__CICIoT2023_R1__Noisy-Quantized__RandomForest__attack_ratio_above_seed_median__seed123,empirical pre-upload metadata leakage only; no formal privacy guarantee,0.5,CICIoT2023_R1,0.6335116792929293,0,10,"{'class_weight': 'balanced', 'max_depth': 8, 'min_samples_leaf': 3, 'n_estimators': 300, 'n_jobs': 1}",0.631515111111111,Noisy-Quantized,3000,123,attack_ratio_above_seed_median,2000-resample client-group bootstrap over out-of-fold predictions,"['utility', 'wire_bytes', 'n_fit']"
RandomForest,median imputation; StandardScaler for LogisticRegression/MLP numeric fields; client_id one-hot only in Raw; RandomForest numeric fields unscaled,0.6981553920775904,0.5212102408077839,PRIV__CICIoT2023_R1__Noisy-Quantized__RandomForest__attack_ratio_above_seed_median__seed2026,empirical pre-upload metadata leakage only; no formal privacy guarantee,0.5,CICIoT2023_R1,0.6182951418951419,0,10,"{'class_weight': 'balanced', 'max_depth': 8, 'min_samples_leaf': 3, 'n_estimators': 300, 'n_jobs': 1}",0.6014686666666667,Noisy-Quantized,3000,2026,attack_ratio_above_seed_median,2000-resample client-group bootstrap over out-of-fold predictions,"['utility', 'wire_bytes', 'n_fit']"
RandomForest,median imputation; StandardScaler for LogisticRegression/MLP numeric fields; client_id one-hot only in Raw; RandomForest numeric fields unscaled,0.7027131170176404,0.5479978256075196,PRIV__CICIoT2023_R1__Noisy-Quantized__RandomForest__attack_ratio_above_seed_median__seed2027,empirical pre-upload metadata leakage only; no formal privacy guarantee,0.5,CICIoT2023_R1,0.6527103060211393,0,10,"{'class_weight': 'balanced', 'max_depth': 8, 'min_samples_leaf': 3, 'n_estimators': 300, 'n_jobs': 1}",0.6170915555555555,Noisy-Quantized,3000,2027,attack_ratio_above_seed_median,2000-resample client-group bootstrap over out-of-fold predictions,"['utility', 'wire_bytes', 'n_fit']"
RandomForest,median imputation; StandardScaler for LogisticRegression/MLP numeric fields; client_id one-hot only in Raw; RandomForest numeric fields unscaled,0.6894186894793344,0.5400677634207413,PRIV__CICIoT2023_R1__Noisy-Quantized__RandomForest__attack_ratio_above_seed_median__seed2718,empirical pre-upload metadata leakage only; no formal privacy guarantee,0.5,CICIoT2023_R1,0.6316977404694071,0,10,"{'class_weight': 'balanced', 'max_depth': 8, 'min_samples_leaf': 3, 'n_estimators': 300, 'n_jobs': 1}",0.6053759999999999,Noisy-Quantized,3000,2718,attack_ratio_above_seed_median,2000-resample client-group bootstrap over out-of-fold predictions,"['utility', 'wire_bytes', 'n_fit']"
RandomForest,median imputation; StandardScaler for LogisticRegression/MLP numeric fields; client_id one-hot only in Raw; RandomForest numeric fields unscaled,0.7022546060426317,0.5527915598328185,PRIV__CICIoT2023_R1__Noisy-Quantized__RandomForest__attack_ratio_above_seed_median__seed314,empirical pre-upload metadata leakage only; no formal privacy guarantee,0.5,CICIoT2023_R1,0.6292753928170595,0,10,"{'class_weight': 'balanced', 'max_depth': 8, 'min_samples_leaf': 3, 'n_estimators': 300, 'n_jobs': 1}",0.6250342222222223,Noisy-Quantized,3000,314,attack_ratio_above_seed_median,2000-resample client-group bootstrap over out-of-fold predictions,"['utility', 'wire_bytes', 'n_fit']"
RandomForest,median imputation; StandardScaler for LogisticRegression/MLP numeric fields; client_id one-hot only in Raw; RandomForest numeric fields unscaled,0.6797157478250713,0.5189781125701458,PRIV__CICIoT2023_R1__Noisy-Quantized__RandomForest__attack_ratio_above_seed_median__seed3407,empirical pre-upload metadata leakage only; no formal privacy guarantee,0.5,CICIoT2023_R1,0.6307416950950284,0,10,"{'class_weight': 'balanced', 'max_depth': 8, 'min_samples_leaf': 3, 'n_estimators': 300, 'n_jobs': 1}",0.5936237777777778,Noisy-Quantized,3000,3407,attack_ratio_above_seed_median,2000-resample client-group bootstrap over out-of-fold predictions,"['utility', 'wire_bytes', 'n_fit']"
RandomForest,median imputation; StandardScaler for LogisticRegression/MLP numeric fields; client_id one-hot only in Raw; RandomForest numeric fields unscaled,0.688332244354983,0.5567399129036655,PRIV__CICIoT2023_R1__Noisy-Quantized__RandomForest__attack_ratio_above_seed_median__seed42,empirical pre-upload metadata leakage only; no formal privacy guarantee,0.5,CICIoT2023_R1,0.6328682210998877,0,10,"{'class_weight': 'balanced', 'max_depth': 8, 'min_samples_leaf': 3, 'n_estimators': 300, 'n_jobs': 1}",0.6185951111111112,Noisy-Quantized,3000,42,attack_ratio_above_seed_median,2000-resample client-group bootstrap over out-of-fold predictions,"['utility', 'wire_bytes', 'n_fit']"
RandomForest,median imputation; StandardScaler for LogisticRegression/MLP numeric fields; client_id one-hot only in Raw; RandomForest numeric fields unscaled,0.6982878439009526,0.5465866284487386,PRIV__CICIoT2023_R1__Noisy-Quantized__RandomForest__attack_ratio_above_seed_median__seed777,empirical pre-upload metadata leakage only; no formal privacy guarantee,0.5,CICIoT2023_R1,0.6299843925364759,0,10,"{'class_weight': 'balanced', 'max_depth': 8, 'min_samples_leaf': 3, 'n_estimators': 300, 'n_jobs': 1}",0.6153197777777777,Noisy-Quantized,3000,777,attack_ratio_above_seed_median,2000-resample client-group bootstrap over out-of-fold predictions,"['utility', 'wire_bytes', 'n_fit']"
RandomForest,median imputation; StandardScaler for LogisticRegression/MLP numeric fields; client_id one-hot only in Raw; RandomForest numeric fields unscaled,0.6726541777762615,0.5116661636413364,PRIV__CICIoT2023_R1__Noisy-Quantized__RandomForest__attack_ratio_above_seed_median__seed9001,empirical pre-upload metadata leakage only; no formal privacy guarantee,0.5,CICIoT2023_R1,0.6165447530864198,0,10,"{'class_weight': 'balanced', 'max_depth': 8, 'min_samples_leaf': 3, 'n_estimators': 300, 'n_jobs': 1}",0.5878677777777778,Noisy-Quantized,3000,9001,attack_ratio_above_seed_median,2000-resample client-group bootstrap over out-of-fold predictions,"['utility', 'wire_bytes', 'n_fit']"
RandomForest,median imputation; StandardScaler for LogisticRegression/MLP numeric fields; client_id one-hot only in Raw; RandomForest numeric fields unscaled,0.9702021111111111,0.9046122455578178,PRIV__CICIoT2023_R1__Noisy-Quantized__RandomForest__client_size_above_seed_median__seed11,empirical pre-upload metadata leakage only; no formal privacy guarantee,0.5,CICIoT2023_R1,0.9456002384960719,0,10,"{'class_weight': 'balanced', 'max_depth': 8, 'min_samples_leaf': 3, 'n_estimators': 300, 'n_jobs': 1}",0.9376808888888888,Noisy-Quantized,3000,11,client_size_above_seed_median,2000-resample client-group bootstrap over out-of-fold predictions,"['utility', 'wire_bytes', 'n_fit']"
RandomForest,median imputation; StandardScaler for LogisticRegression/MLP numeric fields; client_id one-hot only in Raw; RandomForest numeric fields unscaled,0.9644989640082878,0.9135281623277508,PRIV__CICIoT2023_R1__Noisy-Quantized__RandomForest__client_size_above_seed_median__seed123,empirical pre-upload metadata leakage only; no formal privacy guarantee,0.5,CICIoT2023_R1,0.9468883801537968,0,10,"{'class_weight': 'balanced', 'max_depth': 8, 'min_samples_leaf': 3, 'n_estimators': 300, 'n_jobs': 1}",0.9362215555555555,Noisy-Quantized,3000,123,client_size_above_seed_median,2000-resample client-group bootstrap over out-of-fold predictions,"['utility', 'wire_bytes', 'n_fit']"
RandomForest,median imputation; StandardScaler for LogisticRegression/MLP numeric fields; client_id one-hot only in Raw; RandomForest numeric fields unscaled,0.9548266142221196,0.8902176092659285,PRIV__CICIoT2023_R1__Noisy-Quantized__RandomForest__client_size_above_seed_median__seed2026,empirical pre-upload metadata leakage only; no formal privacy guarantee,0.5,CICIoT2023_R1,0.9353206658310824,0,10,"{'class_weight': 'balanced', 'max_depth': 8, 'min_samples_leaf': 3, 'n_estimators': 300, 'n_jobs': 1}",0.9206055555555555,Noisy-Quantized,3000,2026,client_size_above_seed_median,2000-resample client-group bootstrap over out-of-fold predictions,"['utility', 'wire_bytes', 'n_fit']"
RandomForest,median imputation; StandardScaler for LogisticRegression/MLP numeric fields; client_id one-hot only in Raw; RandomForest numeric fields unscaled,0.9494583311111628,0.8820108605942377,PRIV__CICIoT2023_R1__Noisy-Quantized__RandomForest__client_size_above_seed_median__seed2027,empirical pre-upload metadata leakage only; no formal privacy guarantee,0.5,CICIoT2023_R1,0.9241295312403646,0,10,"{'class_weight': 'balanced', 'max_depth': 8, 'min_samples_leaf': 3, 'n_estimators': 300, 'n_jobs': 1}",0.9140968888888888,Noisy-Quantized,3000,2027,client_size_above_seed_median,2000-resample client-group bootstrap over out-of-fold predictions,"['utility', 'wire_bytes', 'n_fit']"
RandomForest,median imputation; StandardScaler for LogisticRegression/MLP numeric fields; client_id one-hot only in Raw; RandomForest numeric fields unscaled,0.970088655729439,0.8927783229158329,PRIV__CICIoT2023_R1__Noisy-Quantized__RandomForest__client_size_above_seed_median__seed2718,empirical pre-upload metadata leakage only; no formal privacy guarantee,0.5,CICIoT2023_R1,0.9464265319865319,0,10,"{'class_weight': 'balanced', 'max_depth': 8, 'min_samples_leaf': 3, 'n_estimators': 300, 'n_jobs': 1}",0.9312813333333334,Noisy-Quantized,3000,2718,client_size_above_seed_median,2000-resample client-group bootstrap over out-of-fold predictions,"['utility', 'wire_bytes', 'n_fit']"
RandomForest,median imputation; StandardScaler for LogisticRegression/MLP numeric fields; client_id one-hot only in Raw; RandomForest numeric fields unscaled,0.9638823917650796,0.8979157095797721,PRIV__CICIoT2023_R1__Noisy-Quantized__RandomForest__client_size_above_seed_median__seed314,empirical pre-upload metadata leakage only; no formal privacy guarantee,0.5,CICIoT2023_R1,0.9418029925321593,0,10,"{'class_weight': 'balanced', 'max_depth': 8, 'min_samples_leaf': 3, 'n_estimators': 300, 'n_jobs': 1}",0.9319402222222223,Noisy-Quantized,3000,314,client_size_above_seed_median,2000-resample client-group bootstrap over out-of-fold predictions,"['utility', 'wire_bytes', 'n_fit']"
RandomForest,median imputation; StandardScaler for LogisticRegression/MLP numeric fields; client_id one-hot only in Raw; RandomForest numeric fields unscaled,0.9712143907718269,0.9014083010413065,PRIV__CICIoT2023_R1__Noisy-Quantized__RandomForest__client_size_above_seed_median__seed3407,empirical pre-upload metadata leakage only; no formal privacy guarantee,0.5,CICIoT2023_R1,0.9403724928620761,0,10,"{'class_weight': 'balanced', 'max_depth': 8, 'min_samples_leaf': 3, 'n_estimators': 300, 'n_jobs': 1}",0.9375346666666667,Noisy-Quantized,3000,3407,client_size_above_seed_median,2000-resample client-group bootstrap over out-of-fold predictions,"['utility', 'wire_bytes', 'n_fit']"
RandomForest,median imputation; StandardScaler for LogisticRegression/MLP numeric fields; client_id one-hot only in Raw; RandomForest numeric fields unscaled,0.9592114018429532,0.8921237518434421,PRIV__CICIoT2023_R1__Noisy-Quantized__RandomForest__client_size_above_seed_median__seed42,empirical pre-upload metadata leakage only; no formal privacy guarantee,0.5,CICIoT2023_R1,0.9386390026331692,0,10,"{'class_weight': 'balanced', 'max_depth': 8, 'min_samples_leaf': 3, 'n_estimators': 300, 'n_jobs': 1}",0.9222382222222222,Noisy-Quantized,3000,42,client_size_above_seed_median,2000-resample client-group bootstrap over out-of-fold predictions,"['utility', 'wire_bytes', 'n_fit']"
RandomForest,median imputation; StandardScaler for LogisticRegression/MLP numeric fields; client_id one-hot only in Raw; RandomForest numeric fields unscaled,0.9636910440075855,0.8998983898273115,PRIV__CICIoT2023_R1__Noisy-Quantized__RandomForest__client_size_above_seed_median__seed777,empirical pre-upload metadata leakage only; no formal privacy guarantee,0.5,CICIoT2023_R1,0.9340539792923128,0,10,"{'class_weight': 'balanced', 'max_depth': 8, 'min_samples_leaf': 3, 'n_estimators': 300, 'n_jobs': 1}",0.9330853333333334,Noisy-Quantized,3000,777,client_size_above_seed_median,2000-resample client-group bootstrap over out-of-fold predictions,"['utility', 'wire_bytes', 'n_fit']"
RandomForest,median imputation; StandardScaler for LogisticRegression/MLP numeric fields; client_id one-hot only in Raw; RandomForest numeric fields unscaled,0.9720522135658914,0.9115495175382861,PRIV__CICIoT2023_R1__Noisy-Quantized__RandomForest__client_size_above_seed_median__seed9001,empirical pre-upload metadata leakage only; no formal privacy guarantee,0.5,CICIoT2023_R1,0.9463914704123038,0,10,"{'class_weight': 'balanced', 'max_depth': 8, 'min_samples_leaf': 3, 'n_estimators': 300, 'n_jobs': 1}",0.9410586666666666,Noisy-Quantized,3000,9001,client_size_above_seed_median,2000-resample client-group bootstrap over out-of-fold predictions,"['utility', 'wire_bytes', 'n_fit']"
LogisticRegression,median imputation; StandardScaler for LogisticRegression/MLP numeric fields; client_id one-hot only in Raw; RandomForest numeric fields unscaled,0.829344003596866,0.695399801413621,PRIV__CICIoT2023_R1__Raw__LogisticRegression__attack_ratio_above_seed_median__seed11,empirical pre-upload metadata leakage only; no formal privacy guarantee,0.5,CICIoT2023_R1,0.7760117115600449,0,10,"{'C': 1.0, 'class_weight': 'balanced', 'max_iter': 2000, 'solver': 'liblinear'}",0.7569084444444444,Raw,3000,11,attack_ratio_above_seed_median,2000-resample client-group bootstrap over out-of-fold predictions,"['client_id', 'round', 'utility', 'wire_bytes', 'n_fit', 'eligible']"
LogisticRegression,median imputation; StandardScaler for LogisticRegression/MLP numeric fields; client_id one-hot only in Raw; RandomForest numeric fields unscaled,0.811480735844017,0.6929808036345851,PRIV__CICIoT2023_R1__Raw__LogisticRegression__attack_ratio_above_seed_median__seed123,empirical pre-upload metadata leakage only; no formal privacy guarantee,0.5,CICIoT2023_R1,0.7666742424242424,0,10,"{'C': 1.0, 'class_weight': 'balanced', 'max_iter': 2000, 'solver': 'liblinear'}",0.7479457777777779,Raw,3000,123,attack_ratio_above_seed_median,2000-resample client-group bootstrap over out-of-fold predictions,"['client_id', 'round', 'utility', 'wire_bytes', 'n_fit', 'eligible']"
LogisticRegression,median imputation; StandardScaler for LogisticRegression/MLP numeric fields; client_id one-hot only in Raw; RandomForest numeric fields unscaled,0.8270317677826685,0.7100408360409152,PRIV__CICIoT2023_R1__Raw__LogisticRegression__attack_ratio_above_seed_median__seed2026,empirical pre-upload metadata leakage only; no formal privacy guarantee,0.5,CICIoT2023_R1,0.7746929978354979,0,10,"{'C': 1.0, 'class_weight': 'balanced', 'max_iter': 2000, 'solver': 'liblinear'}",0.763656,Raw,3000,2026,attack_ratio_above_seed_median,2000-resample client-group bootstrap over out-of-fold predictions,"['client_id', 'round', 'utility', 'wire_bytes', 'n_fit', 'eligible']"
